"","Control","Infection"
"147",0.629523197286147,0.649941016005514
"148",0.629431537573469,0.649977497483196
"149",0.629339916800338,0.650013963462552
"150",0.62924833486109,0.650050413985636
"151",0.629156791650057,0.650086849094505
"152",0.629065287061572,0.650123268831215
"153",0.628973820989965,0.650159673237825
"154",0.628882393329563,0.650196062356393
"155",0.628791003974689,0.65023243622898
"156",0.628699652819668,0.650268794897646
"157",0.628608339758815,0.650305138404452
"158",0.628517064686449,0.650341466791463
"159",0.628425827496883,0.650377780100743
"160",0.628334628084427,0.650414078374359
"161",0.628243466343386,0.650450361654374
"162",0.628152342168063,0.65048662998286
"163",0.628061255452759,0.650522883401886
"164",0.627970206091769,0.650559121953525
"165",0.627879193979384,0.650595345679848
"166",0.627788219009892,0.650631554622929
"167",0.627697281077575,0.650667748824845
"168",0.627606380076714,0.650703928327676
"169",0.627515515901581,0.650740093173499
"170",0.627424688446448,0.650776243404399
"171",0.627333897605578,0.650812379062456
"172",0.627243143273232,0.650848500189759
"173",0.627152425343664,0.650884606828392
"174",0.627061743711124,0.650920699020447
"175",0.626971098269856,0.650956776808018
"176",0.626880488914098,0.650992840233194
"177",0.626789915538085,0.651028889338076
"178",0.62669937803604,0.651064924164759
"179",0.626608876302189,0.651100944755347
"180",0.626518410230742,0.651136951151941
"181",0.626427979715914,0.651172943396653
"182",0.626337584651898,0.651208921531582
"183",0.626247224932898,0.651244885598848
"184",0.626156900453097,0.651280835640559
"185",0.626066611106678,0.651316771698833
"186",0.62597635678782,0.651352693815794
"187",0.625886137390685,0.651388602033559
"188",0.625795952809436,0.651424496394255
"189",0.625705802938225,0.65146037694001
"190",0.625615687671196,0.651496243712956
"191",0.625525606902488,0.651532096755228
"192",0.62543556052623,0.651567936108963
"193",0.625345548436541,0.651603761816302
"194",0.625255570527536,0.651639573919389
"195",0.625165626693317,0.651675372460371
"196",0.62507571682798,0.651711157481398
"197",0.624985840825615,0.65174692902463
"198",0.624895998580297,0.651782687132221
"199",0.624806189986094,0.65181843184633
"200",0.624716414937068,0.651854163209127
"201",0.624626673327269,0.651889881262781
"202",0.624536965050734,0.651925586049459
"203",0.624447290001497,0.651961277611343
"204",0.62435764807358,0.651996955990615
"205",0.624268039160992,0.652032621229456
"206",0.624178463157735,0.652068273370057
"207",0.624088919957797,0.652103912454609
"208",0.623999409455158,0.65213953852531
"209",0.623909931543792,0.652175151624363
"210",0.62382048611765,0.65221075179397
"211",0.623731073070686,0.652246339076346
"212",0.623641692296832,0.652281913513701
"213",0.623552343690012,0.652317475148255
"214",0.623463027144141,0.652353024022233
"215",0.623373742553121,0.652388560177862
"216",0.623284489810841,0.652424083657377
"217",0.623195268811179,0.652459594503015
"218",0.623106079447997,0.652495092757015
"219",0.623016921615154,0.652530578461631
"220",0.622927795206486,0.652566051659111
"221",0.622838700115822,0.652601512391713
"222",0.622749636236978,0.652636960701701
"223",0.622660603463754,0.652672396631341
"224",0.622571601689942,0.65270782022291
"225",0.622482630809315,0.652743231518682
"226",0.622393690715635,0.652778630560943
"227",0.622304781302649,0.652814017391981
"228",0.622215902464095,0.652849392054092
"229",0.62212705409369,0.652884754589576
"230",0.622038236085141,0.652920105040741
"231",0.62194944833214,0.652955443449895
"232",0.621860690728363,0.652990769859358
"233",0.621771963167474,0.653026084311453
"234",0.621683265543119,0.65306138684851
"235",0.621594597748932,0.653096677512864
"236",0.621505959678527,0.653131956346856
"237",0.621417351225507,0.653167223392832
"238",0.62132877228346,0.653202478693151
