"","pN(Vert)","qC","pNHoriz","qN"
"873",0.6976,0.636722950390886,0.8266980794336,0.192545020198204
"874",0.6984,0.63698801697444,0.827046066449829,0.192115585919491
"875",0.6992,0.637252697026198,0.827393354714635,0.19168561126548
"876",0.7,0.637516991391028,0.827739945631099,0.191255097417309
"877",0.7008,0.637780900911343,0.828085840599483,0.190824045552674
"878",0.7016,0.6380444264271,0.828431041017238,0.190392456845847
"879",0.7024,0.638307568775816,0.828775548279008,0.189960332467683
"880",0.7032,0.638570328792572,0.829119363776638,0.189527673585635
"881",0.704,0.638832707310026,0.829462488899178,0.189094481363768
"882",0.7048,0.639094705158419,0.829804925032886,0.188660756962765
"883",0.7056,0.639356323165586,0.830146673561241,0.188226501539948
"884",0.7064,0.639617562156961,0.83048773586494,0.187791716249284
"885",0.7072,0.63987842295559,0.830828113321911,0.187356402241397
"886",0.708,0.640138906382137,0.831167807307312,0.186920560663584
"887",0.7088,0.640399013254892,0.831506819193542,0.186484192659825
"888",0.7096,0.640658744389785,0.831845150350243,0.186047299370793
"889",0.7104,0.640918100600385,0.832182802144307,0.185609881933871
"890",0.7112,0.641177082697918,0.832519775939882,0.185171941483159
"891",0.712,0.641435691491269,0.832856073098375,0.184733479149485
"892",0.7128,0.641693927786994,0.833191694978463,0.184294496060425
"893",0.7136,0.641951792389327,0.83352664293609,0.183854993340303
"894",0.7144,0.642209286100188,0.833860918324481,0.183414972110214
"895",0.7152,0.642466409719193,0.834194522494142,0.182974433488026
"896",0.716,0.642723164043659,0.834527456792868,0.182533378588399
"897",0.7168,0.642979549868616,0.834859722565747,0.182091808522792
"898",0.7176,0.643235567986814,0.835191321155166,0.181649724399476
"899",0.7184,0.643491219188729,0.835522253900818,0.181207127323546
"900",0.7192,0.643746504262573,0.835852522139705,0.180764018396931
"901",0.72,0.644001423994304,0.836182127206142,0.180320398718405
"902",0.7208,0.64425597916763,0.836511070431769,0.179876269383602
"903",0.7216,0.64451017056402,0.836839353145549,0.179431631485023
"904",0.7224,0.644763998962711,0.837166976673778,0.178986486112049
"905",0.7232,0.645017465140715,0.837493942340088,0.17854083435095
"906",0.724,0.645270569872829,0.837820251465454,0.178094677284901
"907",0.7248,0.645523313931643,0.838145905368196,0.177648015993988
"908",0.7256,0.645775698087543,0.838470905363991,0.177200851555222
"909",0.7264,0.646027723108726,0.838795252765871,0.176753185042547
"910",0.7272,0.646279389761203,0.839118948884232,0.176305017526856
"911",0.728,0.646530698808808,0.83944199502684,0.175856350075996
"912",0.7288,0.646781651013207,0.839764392498834,0.175407183754782
"913",0.7296,0.647032247133902,0.840086142602731,0.174957519625007
"914",0.7304,0.647282487928243,0.840407246638436,0.174507358745454
"915",0.7312,0.647532374151434,0.840727705903241,0.174056702171906
"916",0.732,0.64778190655654,0.841047521691834,0.173605550957153
"917",0.7328,0.648031085894494,0.841366695296303,0.173153906151009
"918",0.7336,0.648279912914106,0.841685228006142,0.172701768800318
"919",0.7344,0.648528388362072,0.842003121108256,0.172249139948966
"920",0.7352,0.648776512982976,0.842320375886964,0.171796020637892
"921",0.736,0.649024287519304,0.842636993624008,0.171342411905096
"922",0.7368,0.649271712711445,0.842952975598556,0.170888314785652
"923",0.7376,0.649518789297706,0.843268323087207,0.170433730311718
"924",0.7384,0.64976551801431,0.843583037363997,0.169978659512544
"925",0.7392,0.650011899595414,0.843897119700404,0.169523103414484
"926",0.74,0.650257934773105,0.844210571365352,0.169067063041007
"927",0.7408,0.650503624277416,0.844523393625217,0.168610539412706
"928",0.7416,0.65074896883633,0.844835587743833,0.168153533547308
"929",0.7424,0.650993969175787,0.845147154982496,0.167696046459683
"930",0.7432,0.651238626019691,0.845458096599969,0.167238079161857
"931",0.744,0.651482940089917,0.845768413852489,0.166779632663019
"932",0.7448,0.651726912106321,0.846078107993767,0.166320707969533
"933",0.7456,0.651970542786741,0.846387180275,0.165861306084947
"934",0.7464,0.652213832847012,0.846695631944871,0.165401428010002
"935",0.7472,0.652456783000966,0.847003464249556,0.164941074742644
"936",0.748,0.652699393960443,0.847310678432729,0.164480247278032
"937",0.7488,0.652941666435294,0.847617275735566,0.164018946608546
"938",0.7496,0.653183601133396,0.847923257396752,0.163557173723802
"939",0.7504,0.653425198760648,0.848228624652483,0.163094929610658
"940",0.7512,0.653666460020988,0.848533378736474,0.162632215253222
"941",0.752,0.653907385616391,0.848837520879962,0.162169031632865
"942",0.7528,0.654147976246883,0.849141052311713,0.161705379728229
"943",0.7536,0.654388232610544,0.849443974258024,0.161241260515238
"944",0.7544,0.654628155403515,0.849746287942731,0.160776674967103
"945",0.7552,0.654867745320007,0.850047994587212,0.160311624054338
"946",0.756,0.655107003052303,0.850349095410391,0.159846108744762
"947",0.7568,0.655345929290771,0.850649591628747,0.159380130003515
"948",0.7576,0.655584524723865,0.850949484456315,0.158913688793065
"949",0.7584,0.655822790038135,0.851248775104693,0.158446786073213
"950",0.7592,0.656060725918232,0.851547464783044,0.15797942280111
"951",0.76,0.656298333046915,0.851845554698106,0.15751159993126
"952",0.7608,0.656535612105059,0.852143046054192,0.15704331841553
"953",0.7616,0.656772563771658,0.852439940053197,0.156574579203163
"954",0.7624,0.657009188723834,0.852736237894604,0.156105383240783
"955",0.7632,0.657245487636845,0.853031940775485,0.155635731472405
"956",0.764,0.657481461184087,0.853327049890509,0.155165624839444
"957",0.7648,0.657717110037103,0.853621566431949,0.154695064280727
"958",0.7656,0.657952434865592,0.85391549158968,0.154224050732495
"959",0.7664,0.65818743633741,0.85420882655119,0.153752585128419
"960",0.7672,0.658422115118579,0.854501572501582,0.153280668399605
"961",0.768,0.658656471873293,0.854793730623579,0.152808301474604
"962",0.7688,0.658890507263927,0.855085302097529,0.15233548527942
"963",0.7696,0.659124221951037,0.855376288101411,0.151862220737519
"964",0.7704,0.659357616593372,0.855666689810838,0.151388508769838
"965",0.7712,0.659590691847878,0.855956508399063,0.150914350294794
"966",0.772,0.659823448369704,0.856245745036981,0.150439746228292
"967",0.7728,0.660055886812208,0.856534400893138,0.149964697483734
"968",0.7736,0.660288007826964,0.856822477133733,0.149489204972025
"969",0.7744,0.660519812063768,0.857109974922623,0.149013269601586
"970",0.7752,0.660751300170642,0.857396895421328,0.14853689227836
"971",0.776,0.660982472793843,0.857683239789037,0.148060073905821
"972",0.7768,0.661213330577868,0.857969009182609,0.14758281538498
"973",0.7776,0.661443874165459,0.858254204756582,0.147105117614398
"974",0.7784,0.661674104197609,0.858538827663175,0.14662698149019
"975",0.7792,0.66190402131357,0.858822879052293,0.146148407906036
"976",0.78,0.662133626150857,0.859106360071532,0.145669397753189
"977",0.7808,0.662362919345254,0.859389271866186,0.14518995192048
"978",0.7816,0.662591901530821,0.859671615579245,0.144710071294331
"979",0.7824,0.662820573339897,0.859953392351407,0.144229756758762
"980",0.7832,0.663048935403111,0.86023460332108,0.143749009195395
"981",0.784,0.663276988349384,0.860515249624383,0.143267829483467
"982",0.7848,0.663504732805933,0.860795332395156,0.142786218499837
"983",0.7856,0.663732169398282,0.861074852764963,0.142304177118992
"984",0.7864,0.663959298750265,0.861353811863093,0.141821706213056
"985",0.7872,0.664186121484029,0.86163221081657,0.141338806651801
"986",0.788,0.664412638220045,0.861910050750154,0.140855479302649
"987",0.7888,0.66463884957711,0.862187332786346,0.140371725030685
"988",0.7896,0.664864756172353,0.862464058045394,0.139887544698663
"989",0.7904,0.665090358621244,0.862740227645295,0.139402939167013
"990",0.7912,0.665315657537593,0.863015842701803,0.138917909293849
"991",0.792,0.665540653533563,0.863290904328432,0.138432455934981
"992",0.7928,0.665765347219669,0.863565413636457,0.137946579943915
"993",0.7936,0.665989739204788,0.863839371734924,0.137460282171868
"994",0.7944,0.666213830096164,0.864112779730651,0.136973563467771
"995",0.7952,0.66643762049941,0.864385638728235,0.136486424678279
"996",0.796,0.666661111018517,0.864657949830054,0.135998866647777
"997",0.7968,0.666884302255859,0.864929714136271,0.135510890218391
"998",0.7976,0.667107194812198,0.865200932744843,0.135022496229989
"999",0.7984,0.667329789286689,0.86547160675152,0.134533685520196
"1000",0.7992,0.667552086276883,0.865741737249853,0.134044458924398
"1001",0.8,0.667774086378738,0.866011325331195,0.133554817275748
