"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"515",0.0340876569716112,0.0270092243689422,0.0180881935429977,0.00908536873401589,0.00364410104620738,0,0,0,0,0
"516",0.0330225869067997,0.0261623159404043,0.0175184938678103,0.00879794888620733,0.00352851185758396,0,0,0,0,0
"517",0.031958447650265,0.0253163437631494,0.0169495888425181,0.00851101309319535,0.00341313739514337,0,0,0,0,0
"518",0.0308952386251475,0.0244713066039014,0.0163814769007652,0.00822456014517337,0.00329797706187562,0,0,0,0,0
"519",0.0298329592519431,0.023627203230156,0.0158141564799245,0.00793858883631771,0.00318303026298261,0,0,0,0,0
"520",0.0287716089485227,0.0227840324101781,0.015247626021079,0.00765309796476865,0.00306829640585982,0,0,0,0,0
"521",0.0277111871301683,0.0219417929130298,0.0146818839690244,0.00736808633261465,0.00295377490009452,0,0,0,0,0
"522",0.0266516932095839,0.0211004835085584,0.0141169287722498,0.00708355274587669,0.00283946515744971,0,0,0,0,0
"523",0.0255931265969228,0.0202601029674158,0.0135527588829331,0.00679949601449148,0.00272536659185441,0,0,0,0,0
"524",0.0245354866998198,0.0194206500610677,0.012989372756936,0.00651591495230075,0.00261147861940125,0,0,0,0,0
"525",0.0234787729234019,0.0185821235617966,0.0124267688537837,0.00623280837702422,0.00249780065832272,0,0,0,0,0
"526",0.0224229846703272,0.0177445222427176,0.0118649456366721,0.00595017511025742,0.0023843321289958,0,0,0,0,0
"527",0.021368121340797,0.0169078448777805,0.0113039015724458,0.0056680139774471,0.002271072453922,0,0,0,0,0
"528",0.0203141823325784,0.0160720902417778,0.0107436351315924,0.00538632380787785,0.00215802105772389,0,0,0,0,0
"529",0.01926116704104,0.0152372571103599,0.0101841447882388,0.00510510343465864,0.00204517736712861,0,0,0,0,0
"530",0.0182090748591601,0.0144033442600344,0.00962542902013563,0.00482435169470541,0.00193254081096772,0,0,0,0,0
"531",0.0171579051775582,0.0135703504681792,0.00906748630865051,0.00454406742872315,0.00182011082015721,0,0,0,0,0
"532",0.0161076573845177,0.0127382745130501,0.00851031513876466,0.00426424948120185,0.00170788682769829,0,0,0,0,0
"533",0.0150583308660022,0.0119071151737875,0.00795391399905376,0.00398489670038271,0.00159586826865654,0,0,0,0,0
"534",0.014009925005687,0.0110768712304228,0.00739828138168941,0.00370600793826337,0.00148405458016365,0,0,0,0,0
"535",0.0129624391849725,0.010247541463889,0.00684341578242209,0.00342758205056715,0.00137244520140112,0,0,0,0,0
"536",0.0119158727830144,0.00941912465602568,0.00628931570057711,0.00314961789673629,0.0012610395735938,0,0,0,0,0
"537",0.0108702251767377,0.00859161958958954,0.00573597963904871,0.00287211433991452,0.00114983713999628,0,0,0,0,0
"538",0.00982549574086755,0.00776502504825527,0.0051834061042807,0.00259507024693362,0.0010388373458915,0,0,0,0,0
"539",0.0087816838479392,0.00693933981663297,0.0046315936062693,0.00231848448829586,0.000928039638574907,0,0,0,0,0
"540",0.00773878886833335,0.00611456268026478,0.00408054065854779,0.00204235593816293,0.000817443467347023,0,0,0,0,0
"541",0.00669681017028645,0.0052906924256404,0.00353024577817851,0.0017666834743385,0.00070704828350554,0,0,0,0,0
"542",0.00565574711992045,0.00446772784020122,0.00298070748575008,0.00149146597825722,0.000596853540335118,0,0,0,0,0
"543",0.0046155990812522,0.00364566771233887,0.0024319243053561,0.00121670233496352,0.000486858693100389,0,0,0,0,0
"544",0.00357636541622963,0.00282451083141955,0.00188389476459994,0.000942391433106593,0.00037706319903319,0,0,0,0,0
"545",0.00253804548473835,0.00200425598777509,0.00133661739457847,0.000668532164917024,0.000267466517328341,0,0,0,0,0
"546",0.0015006386446339,0.0011849019727207,0.000790090729877679,0.000395123426200295,0.00015806810913177,0,0,0,0,0
"547",0.000464144251752563,0.000366447578550311,0.000244313308556454,0.000122164116314494,4.8867437531519e-05,0,0,0,0,0
"548",0,0,0,0,0,3.00666601644739e-05,0.000150324261055879,0.000300625924727238,0.000450904994413137,0.000541061592523873
"549",0,0,0,0,0,8.44607153079879e-05,0.000422232246442444,0.000844286212813961,0.001266161974391,0.0015192019243403
"550",0,0,0,0,0,0.000138747867122868,0.000693546852617355,0.001386612697999,0.00207919786974486,0.00249451838813741
"551",0,0,0,0,0,0.000192928430373329,0.000964270009881085,0.00192761020310905,0.00289002147627948,0.00346702273121435
"552",0,0,0,0,0,0.000247002718590572,0.00123440364020289,0.00246728352805869,0.00369864154449306,0.00443672663766748
"553",0,0,0,0,0,0.000300971044075782,0.00150394965727652,0.00300563744998039,0.00450506677984297,0.00540364172880259
"554",0,0,0,0,0,0.00035483371790912,0.0017729099665551,0.00354267672335962,0.00530930584304357,0.00636777956355006
"555",0,0,0,0,0,0.000408591049954277,0.00204128646530211,0.00407840608017074,0.00611136735034135,0.0073291516388716
"556",0,0,0,0,0,0.000462243348864355,0.00230908104263228,0.00461283023000436,0.00691125987380081,0.00828776939017695
"557",0,0,0,0,0,0.000515790922090198,0.00257629557955785,0.00514595386020134,0.00770899194157548,0.00924364419170576
"558",0,0,0,0,0,0.000569234075880165,0.00284293194902252,0.00567778163597832,0.00850457203818833,0.0101967873569386
"559",0,0,0,0,0,0.0006225731152949,0.00310899201595893,0.00620831820056156,0.00929800860480234,0.0111472101389976
"560",0,0,0,0,0,0.000675808344202444,0.00337447763731946,0.00673756817531412,0.0100893100394961,0.0120949237310281
"561",0,0,0,0,0,0.000728940065294337,0.00363939066212504,0.00726553615985848,0.0108784846975279,0.0130399392665987
"562",0,0,0,0,0,0.00078196858008639,0.00390373293150381,0.00779222673220814,0.0116655408916088,0.0139822678200786
"563",0,0,0,0,0,0.000834894188922464,0.00416750627873641,0.00831764444888838,0.0124504868921586,0.0149219204070297
"564",0,0,0,0,0,0.000887717190984905,0.00443071252929095,0.00884179384506567,0.0132333309275869,0.0158589079845879
"565",0,0,0,0,0,0.000940437884294432,0.00469335350087574,0.00936467943466734,0.0140140811845337,0.0167932414518317
"566",0,0,0,0,0,0.000993056565723571,0.00495543100346874,0.00988630571050619,0.0147927458081463,0.0177249316501685
"567",0,0,0,0,0,0.00104557353099299,0.00521694683936313,0.0104066771444027,0.0155693329023301,0.0186539893637044
"568",0,0,0,0,0,0.00109798907468439,0.00547790280321325,0.010925798187305,0.0163438505300006,0.0195804253196075
"569",0,0,0,0,0,0.00115030349024314,0.00573830068206327,0.0114436732694089,0.0171163067133451,0.020504250188481
"570",0,0,0,0,0,0.00120251706998331,0.00599814225539763,0.0119603068002804,0.0178867094340728,0.0214254745847303
"571",0,0,0,0,0,0.00125463010509463,0.00625742929517681,0.0124757031689683,0.0186550666336577,0.0223441090669121
"572",0,0,0,0,0,0.00130664288564597,0.00651616356587525,0.0129898667441334,0.0194213862136039,0.0232601641381113
"573",0,0,0,0,0,0.00135855570059273,0.00677434682452449,0.013502801874149,0.0201856760356741,0.0241736502462762
"574",0,0,0,0,0,0.00141036883777934,0.00703198082074763,0.0140145128872319,0.0209479439221444,0.0250845777845862
"575",0,0,0,0,0,0.0014620825839482,0.00728906729680456,0.0145250040915507,0.0217081976560445,0.0259929570917991
"576",0,0,0,0,0,0.00151369722474237,0.00754560798762127,0.0150342797753407,0.022466444981402,0.026898798452594
"577",0,0,0,0,0,0.00156521304471313,0.00780160462084101,0.0155423442070211,0.023222693603478,0.0278021120979257
"578",0,0,0,0,0,0.00161663032732129,0.00805705891684716,0.0160492016353047,0.0239769511890089,0.0287029082053583
"579",0,0,0,0,0,0.00166794935494674,0.00831197258881566,0.0165548562893131,0.0247292253664402,0.0296011968994111
"580",0,0,0,0,0,0.00171917040889247,0.00856634734274064,0.0170593123786847,0.0254795237261612,0.030496988251893
"581",0,0,0,0,0,0.00177029376938465,0.00882018487748082,0.0175625740936877,0.0262278538207367,0.0313902922822379
"582",0,0,0,0,0,0.00182131971558575,0.00907348688479015,0.0180646456053319,0.0269742231651438,0.0322811189578408
"583",0,0,0,0,0,0.00187224852559709,0.00932625504935924,0.0185655310654739,0.0277186392369907,0.0331694781943853
"584",0,0,0,0,0,0.00192308047645928,0.00957849104885256,0.019065234606931,0.0284611094767556,0.034055379856167
"585",0,0,0,0,0,0.0019738158441619,0.00983019655393702,0.019563760343584,0.0292016412880083,0.0349388337564265
"586",0,0,0,0,0,0.002024454903646,0.010081373228328,0.0200611123704861,0.0299402420376308,0.0358198496576663
"587",0,0,0,0,0,0.00207499792881327,0.0103320227288195,0.0205572947639712,0.0306769190560463,0.0366984372719732
"588",0,0,0,0,0,0.00212544519252578,0.0105821467053253,0.0210523115817565,0.0314116796374362,0.037574606261337
"589",0,0,0,0,0,0.00217579696661441,0.0108317468009052,0.0215461668630513,0.0321445310399668,0.0384483662379671
"590",0,0,0,0,0,0.00222605352188177,0.011080824651811,0.0220388646286579,0.0328754804859949,0.0393197267646003
"591",0,0,0,0,0,0.00227621512810494,0.0113293818875142,0.0225304088810752,0.0336045351622938,0.0401886973548135
"592",0,0,0,0,0,0.0023262820540495,0.0115774201307445,0.023020803604604,0.0343317022202706,0.0410552874733404
"593",0,0,0,0,0,0.0023762545674616,0.0118249409975215,0.0235100527654494,0.0350569887761719,0.0419195065363671
"594",0,0,0,0,0,0.00242613293508154,0.0120719460971956,0.0239981603118167,0.0357804019112963,0.0427813639118404
"595",0,0,0,0,0,0.00247591742264763,0.0123184370324737,0.0244851301740234,0.0365019486722155,0.0436408689197741
"596",0,0,0,0,0,0.00252560829489568,0.0125644153994577,0.0249709662645854,0.037221636070969,0.0444980308325387
"597",0,0,0,0,0,0.00257520581557014,0.0128098827876808,0.0254556724783274,0.0379394710852792,0.0453528588751658
"598",0,0,0,0,0,0.00262471024742394,0.0130548407801364,0.0259392526924791,0.0386554606587606,0.0462053622256458
"599",0,0,0,0,0,0.00267412185222893,0.0132992909533144,0.026421710766769,0.0393696117011129,0.0470555500152114
