"","zC_0.05","zC_0.25","zC_0.5","zC_0.75","zC_0.9","zN_0.05","zN_0.25","zN_0.5","zN_0.75","zN_0.9"
"685",0.654108978548219,0.567481486486686,0.428078441107869,0.243745043723923,0.105732817285305,0,0,0,0,0
"686",0.653829438886769,0.567205549720367,0.427835218517271,0.243584253546551,0.105656768747813,0,0,0,0,0
"687",0.653550146271352,0.566929903660269,0.427592303771055,0.243423700986513,0.105580842272822,0,0,0,0,0
"688",0.653271100465325,0.566654547903016,0.427349696306978,0.243263385521077,0.105505037566963,0,0,0,0,0
"689",0.652992301231998,0.566379482045776,0.42710739556409,0.243103306629029,0.105429354337806,0,0,0,0,0
"690",0.652713748334634,0.566104705686263,0.426865400982731,0.242943463790669,0.105353792293858,0,0,0,0,0
"691",0.652435441536454,0.565830218422733,0.426623712004526,0.24278385648781,0.105278351144552,0,0,0,0,0
"692",0.652157380600638,0.565556019853986,0.426382328072384,0.242624484203763,0.105203030600255,0,0,0,0,0
"693",0.651879565290325,0.565282109579367,0.426141248630493,0.242465346423342,0.105127830372251,0,0,0,0,0
"694",0.651601995368619,0.565008487198766,0.425900473124316,0.242306442632852,0.10505275017275,0,0,0,0,0
"695",0.651324670598588,0.564735152312613,0.425660001000587,0.242147772320083,0.104977789714872,0,0,0,0,0
"696",0.65104759074327,0.564462104521887,0.425419831707312,0.241989334974311,0.104902948712654,0,0,0,0,0
"697",0.650770755565669,0.56418934342811,0.425179964693763,0.241831130086286,0.104828226881042,0,0,0,0,0
"698",0.650494164828767,0.563916868633346,0.424940399410473,0.241673157148234,0.104753623935884,0,0,0,0,0
"699",0.650217818295514,0.563644679740207,0.424701135309234,0.241515415653841,0.104679139593933,0,0,0,0,0
"700",0.64994171572884,0.563372776351848,0.424462171843096,0.241357905098258,0.104604773572838,0,0,0,0,0
"701",0.649665856891652,0.563101158071967,0.42422350846636,0.241200624978091,0.104530525591145,0,0,0,0,0
"702",0.649390241546838,0.562829824504809,0.423985144634578,0.241043574791397,0.10445639536829,0,0,0,0,0
"703",0.649114869457269,0.562558775255161,0.423747079804546,0.240886754037677,0.104382382624595,0,0,0,0,0
"704",0.648839740385801,0.562288009928358,0.423509313434305,0.240730162217874,0.104308487081268,0,0,0,0,0
"705",0.648564854095275,0.562017528130277,0.423271844983134,0.240573798834366,0.104234708460399,0,0,0,0,0
"706",0.648290210348522,0.561747329467338,0.42303467391155,0.240417663390959,0.10416104648495,0,0,0,0,0
"707",0.648015808908365,0.56147741354651,0.422797799681302,0.240261755392887,0.104087500878762,0,0,0,0,0
"708",0.647741649537618,0.561207779975303,0.422561221755372,0.240106074346802,0.104014071366545,0,0,0,0,0
"709",0.647467731999092,0.560938428361773,0.422324939597964,0.239950619760771,0.103940757673873,0,0,0,0,0
"710",0.647194056055592,0.56066935831452,0.422088952674508,0.239795391144271,0.103867559527187,0,0,0,0,0
"711",0.646920621469925,0.560400569442689,0.421853260451656,0.239640388008185,0.103794476653786,0,0,0,0,0
"712",0.646647428004897,0.560132061355967,0.421617862397275,0.239485609864794,0.103721508781825,0,0,0,0,0
"713",0.646374475423317,0.559863833664588,0.421382757980447,0.239331056227775,0.103648655640316,0,0,0,0,0
"714",0.646101763487998,0.55959588597933,0.421147946671464,0.239176726612194,0.103575916959116,0,0,0,0,0
"715",0.645829291961761,0.559328217911513,0.420913427941826,0.239022620534504,0.103503292468932,0,0,0,0,0
"716",0.645557060607436,0.559060829073003,0.420679201264238,0.238868737512535,0.103430781901313,0,0,0,0,0
"717",0.645285069187861,0.55879371907621,0.420445266112607,0.238715077065497,0.103358384988649,0,0,0,0,0
"718",0.645013317465888,0.558526887534086,0.420211621962038,0.238561638713965,0.103286101464166,0,0,0,0,0
"719",0.644741805204383,0.558260334060129,0.419978268288829,0.238408421979884,0.103213931061922,0,0,0,0,0
"720",0.644470532166228,0.557994058268379,0.419745204570473,0.238255426386557,0.10314187351681,0,0,0,0,0
"721",0.644199498114321,0.557728059773421,0.41951243028565,0.238102651458643,0.103069928564543,0,0,0,0,0
"722",0.643928702811583,0.557462338190381,0.419279944914227,0.237950096722155,0.102998095941665,0,0,0,0,0
"723",0.643658146020953,0.557196893134932,0.419047747937252,0.237797761704449,0.102926375385535,0,0,0,0,0
"724",0.643387827505396,0.556931724223288,0.418815838836955,0.237645645934225,0.102854766634332,0,0,0,0,0
"725",0.6431177470279,0.556666831072204,0.418584217096741,0.237493748941519,0.102783269427049,0,0,0,0,0
"726",0.64284790435148,0.556402213298983,0.418352882201189,0.2373420702577,0.102711883503489,0,0,0,0,0
"727",0.64257829923918,0.556137870521465,0.418121833636047,0.237190609415463,0.102640608604266,0,0,0,0,0
"728",0.642308931454076,0.555873802358038,0.417891070888233,0.237039365948828,0.102569444470794,0,0,0,0,0
"729",0.642039800759272,0.555610008427627,0.417660593445828,0.236888339393132,0.102498390845292,0,0,0,0,0
"730",0.641770906917908,0.555346488349704,0.417430400798072,0.236737529285025,0.102427447470777,0,0,0,0,0
"731",0.64150224969316,0.555083241744281,0.417200492435368,0.236586935162469,0.10235661409106,0,0,0,0,0
"732",0.64123382884824,0.55482026823191,0.41697086784927,0.236436556564728,0.102285890450747,0,0,0,0,0
"733",0.640965644146397,0.55455756743369,0.416741526532487,0.236286393032366,0.102215276295231,0,0,0,0,0
"734",0.640697695350925,0.554295138971255,0.416512467978875,0.236136444107244,0.102144771370692,0,0,0,0,0
"735",0.640429982225155,0.554032982466786,0.416283691683438,0.235986709332513,0.102074375424095,0,0,0,0,0
"736",0.640162504532464,0.553771097543,0.416055197142321,0.235837188252609,0.102004088203182,0,0,0,0,0
"737",0.639895262036274,0.553509483823159,0.415826983852813,0.235687880413252,0.101933909456475,0,0,0,0,0
"738",0.639628254500056,0.553248140931065,0.415599051313336,0.235538785361439,0.101863838933268,0,0,0,0,0
"739",0.639361481687324,0.552987068491058,0.415371399023449,0.235389902645439,0.101793876383628,0,0,0,0,0
