"","z_sc","z_ic","z_in"
"2251",0,0.993121799254777,0.750335910969635
"2252",0,0.993120921539185,0.750316795929572
"2253",0,0.993120045662943,0.750297721919666
"2254",0,0.993119171623339,0.750278688874563
"2255",0,0.993118299417658,0.750259696728897
"2256",0,0.993117429043185,0.750240745417293
"2257",0,0.993116560497202,0.750221834874363
"2258",0,0.99311569377699,0.750202965034714
"2259",0,0.993114828879828,0.750184135832941
"2260",0,0.993113965802995,0.750165347203632
"2261",0,0.993113104543765,0.750146599081367
"2262",0,0.993112245099414,0.750127891400721
"2263",0,0.993111387467215,0.750109224096261
"2264",0,0.993110531644439,0.750090597102548
"2265",0,0.993109677628357,0.750072010354141
"2266",0,0.993108825416236,0.75005346378559
"2267",0,0.993107975005345,0.750034957331445
"2268",0,0.993107126392949,0.750016490926251
"2269",0,0.993106279576314,0.749998064504552
"2270",0,0.993105434552702,0.749979678000888
"2271",0,0.993104591319375,0.749961331349799
"2272",0,0.993103749873596,0.749943024485822
"2273",0,0.993102910212622,0.749924757343498
"2274",0,0.993102072333713,0.749906529857363
"2275",0,0.993101236234127,0.749888341961959
"2276",0,0.993100401911119,0.749870193591826
"2277",0,0.993099569361945,0.749852084681508
"2278",0,0.993098738583859,0.74983401516555
"2279",0,0.993097909574114,0.749815984978502
"2280",0,0.993097082329963,0.749797994054916
"2281",0,0.993096256848656,0.749780042329351
"2282",0,0.993095433127444,0.749762129736369
"2283",0,0.993094611163577,0.749744256210537
"2284",0,0.993093790954303,0.749726421686429
"2285",0,0.993092972496869,0.749708626098626
"2286",0,0.993092155788523,0.749690869381716
"2287",0,0.993091340826511,0.749673151470294
"2288",0,0.993090527608078,0.749655472298965
"2289",0,0.993089716130469,0.749637831802341
"2290",0,0.993088906390928,0.749620229915044
"2291",0,0.993088098386697,0.749602666571706
"2292",0,0.993087292115021,0.749585141706971
"2293",0,0.99308648757314,0.749567655255491
"2294",0,0.993085684758296,0.749550207151932
"2295",0,0.993084883667731,0.749532797330971
"2296",0,0.993084084298684,0.749515425727299
"2297",0,0.993083286648395,0.749498092275618
"2298",0,0.993082490714105,0.749480796910646
"2299",0,0.993081696493051,0.749463539567114
"2300",0,0.993080903982472,0.749446320179767
"2301",0,0.993080113179608,0.749429138683368
"2302",0,0.993079324081694,0.749411995012694
"2303",0,0.99307853668597,0.749394889102537
"2304",0,0.993077750989672,0.749377820887708
"2305",0,0.993076966990036,0.749360790303035
"2306",0,0.993076184684301,0.749343797283364
"2307",0,0.993075404069701,0.749326841763559
"2308",0,0.993074625143474,0.749309923678501
"2309",0,0.993073847902855,0.749293042963095
"2310",0,0.993073072345081,0.749276199552262
"2311",0,0.993072298467386,0.749259393380944
"2312",0,0.993071526267008,0.749242624384105
"2313",0,0.99307075574118,0.749225892496731
"2314",0,0.99306998688714,0.749209197653828
"2315",0,0.993069219702123,0.749192539790426
"2316",0,0.993068454183363,0.749175918841576
"2317",0,0.993067690328097,0.749159334742354
"2318",0,0.993066928133561,0.74914278742786
"2319",0,0.993066167596991,0.749126276833216
"2320",0,0.993065408715621,0.749109802893573
"2321",0,0.993064651486689,0.749093365544104
"2322",0,0.99306389590743,0.749076964720007
"2323",0,0.99306314197508,0.74906060035651
"2324",0,0.993062389686878,0.749044272388865
"2325",0,0.993061639040058,0.74902798075235
"2326",0,0.993060890031858,0.749011725382275
"2327",0,0.993060142659517,0.748995506213975
"2328",0,0.993059396920271,0.748979323182812
"2329",0,0.993058652811358,0.748963176224181
"2330",0,0.993057910330017,0.748947065273504
"2331",0,0.993057169473486,0.748930990266234
"2332",0,0.993056430239006,0.748914951137854
"2333",0,0.993055692623815,0.748898947823876
"2334",0,0.993054956625153,0.748882980259848
"2335",0,0.993054222240261,0.748867048381345
"2336",0,0.993053489466381,0.748851152123976
"2337",0,0.993052758300753,0.748835291423383
"2338",0,0.99305202874062,0.748819466215241
"2339",0,0.993051300783224,0.748803676435257
"2340",0,0.993050574425809,0.748787922019174
"2341",0,0.993049849665619,0.748772202902769
"2342",0,0.993049126499899,0.748756519021852
"2343",0,0.993048404925893,0.74874087031227
"2344",0,0.993047684940847,0.748725256709905
"2345",0,0.993046966542009,0.748709678150676
"2346",0,0.993046249726626,0.748694134570537
"2347",0,0.993045534491945,0.748678625905479
"2348",0,0.993044820835215,0.748663152091532
"2349",0,0.993044108753687,0.748647713064762
"2350",0,0.993043398244611,0.748632308761274
"2351",0,0.993042689305238,0.74861693911721
"2352",0,0.993041981932821,0.748601604068754
"2353",0,0.993041276124612,0.748586303552128
"2354",0,0.993040571877866,0.748571037503591
"2355",0,0.993039869189838,0.748555805859447
"2356",0,0.993039168057783,0.748540608556036
"2357",0,0.993038468478958,0.748525445529743
"2358",0,0.993037770450623,0.748510316716991
"2359",0,0.993037073970034,0.748495222054248
"2360",0,0.993036379034453,0.74848016147802
"2361",0,0.99303568564114,0.748465134924858
"2362",0,0.993034993787358,0.748450142331358
"2363",0,0.993034303470369,0.748435183634155
"2364",0,0.993033614687439,0.74842025876993
"2365",0,0.993032927435831,0.748405367675408
"2366",0,0.993032241712814,0.748390510287357
"2367",0,0.993031557515655,0.748375686542593
"2368",0,0.993030874841623,0.748360896377974
"2369",0,0.993030193687988,0.748346139730404
"2370",0,0.993029514052021,0.748331416536834
"2371",0,0.993028835930996,0.74831672673426
"2372",0,0.993028159322187,0.748302070259727
"2373",0,0.993027484222868,0.748287447050323
"2374",0,0.993026810630317,0.748272857043188
"2375",0,0.993026138541811,0.748258300175506
"2376",0,0.99302546795463,0.748243776384511
"2377",0,0.993024798866055,0.748229285607484
"2378",0,0.993024131273367,0.748214827781756
"2379",0,0.993023465173851,0.748200402844706
"2380",0,0.99302280056479,0.748186010733765
"2381",0,0.993022137443473,0.74817165138641
"2382",0,0.993021475807186,0.74815732474017
"2383",0,0.993020815653219,0.748143030732626
"2384",0,0.993020156978863,0.748128769301406
"2385",0,0.993019499781411,0.748114540384194
"2386",0,0.993018844058156,0.74810034391872
"2387",0,0.993018189806394,0.74808617984277
"2388",0,0.993017537023422,0.748072048094182
"2389",0,0.993016885706539,0.748057948610842
"2390",0,0.993016235853045,0.748043881330695
"2391",0,0.993015587460243,0.748029846191734
"2392",0,0.993014940525436,0.748015843132008
"2393",0,0.993014295045929,0.74800187208962
"2394",0,0.99301365101903,0.747987933002724
"2395",0,0.993013008442047,0.747974025809533
"2396",0,0.993012367312291,0.747960150448311
"2397",0,0.993011727627073,0.747946306857379
"2398",0,0.993011089383709,0.747932494975111
"2399",0,0.993010452579513,0.747918714739938
"2400",0,0.993009817211803,0.747904966090349
"2401",0,0.993009183277899,0.747891248964885
"2402",0,0.993008550775122,0.747877563302146
"2403",0,0.993007919700794,0.747863909040789
"2404",0,0.993007290052241,0.747850286119527
"2405",0,0.99300666182679,0.74783669447713
"2406",0,0.993006035021769,0.747823134052428
"2407",0,0.993005409634509,0.747809604784306
"2408",0,0.993004785662342,0.74779610661171
"2409",0,0.993004163102602,0.747782639473641
"2410",0,0.993003541952627,0.747769203309163
"2411",0,0.993002922209754,0.747755798057396
"2412",0,0.993002303871324,0.74774242365752
"2413",0,0.993001686934679,0.747729080048775
"2414",0,0.993001071397164,0.747715767170462
"2415",0,0.993000457256125,0.74770248496194
"2416",0,0.992999844508911,0.747689233362629
"2417",0,0.992999233152872,0.747676012312011
"2418",0,0.99299862318536,0.747662821749629
"2419",0,0.99299801460373,0.747649661615084
"2420",0,0.99299740740534,0.747636531848043
"2421",0,0.992996801587549,0.747623432388231
"2422",0,0.992996197147716,0.747610363175438
"2423",0,0.992995594083206,0.747597324149514
"2424",0,0.992994992391384,0.747584315250372
"2425",0,0.992994392069618,0.747571336417991
"2426",0,0.992993793115276,0.747558387592407
"2427",0,0.992993195525733,0.747545468713724
"2428",0,0.992992599298361,0.747532579722108
"2429",0,0.992992004430537,0.747519720557788
"2430",0,0.99299141091964,0.747506891161059
"2431",0,0.992990818763051,0.747494091472279
"2432",0,0.992990227958153,0.74748132143187
"2433",0,0.992989638502332,0.74746858098032
"2434",0,0.992989050392975,0.74745587005818
