"","SC","IC","SN","IN"
"97",159.424242424242,83.2929292929293,251.181818181818,256.10101010101
"98",161.161616161616,85.6464646464647,244.373737373737,258.818181818182
"99",162.656565656566,88.4444444444444,237.676767676768,261.222222222222
"100",164.222222222222,91.4545454545455,231.434343434343,262.888888888889
"101",165.949494949495,93.7373737373737,225.161616161616,265.151515151515
"102",167.848484848485,96.0909090909091,219.626262626263,266.434343434343
"103",168.272727272727,99.2626262626263,213.636363636364,268.828282828283
"104",169.272727272727,102.343434343434,207.525252525253,270.858585858586
"105",170.272727272727,105.292929292929,201.515151515152,272.919191919192
"106",171.515151515152,108.070707070707,196.515151515152,273.89898989899
"107",172.565656565657,110.727272727273,191.888888888889,274.818181818182
"108",173.989898989899,113.272727272727,186.949494949495,275.787878787879
"109",174.818181818182,115.787878787879,182.111111111111,277.282828282828
"110",175.646464646465,118.79797979798,177.010101010101,278.545454545455
"111",175.777777777778,121.69696969697,172,280.525252525253
"112",176.272727272727,124.606060606061,167.979797979798,281.141414141414
"113",177.121212121212,127.30303030303,163.737373737374,281.838383838384
"114",177.30303030303,129.686868686869,159.959595959596,283.050505050505
"115",177.59595959596,132.89898989899,156.151515151515,283.353535353535
"116",177.333333333333,135.59595959596,152.191919191919,284.878787878788
"117",177.181818181818,138.393939393939,148.252525252525,286.171717171717
"118",177.474747474747,141.010101010101,144.808080808081,286.707070707071
"119",178.252525252525,143.282828282828,141.585858585859,286.878787878788
"120",178.333333333333,145.111111111111,138.484848484848,288.070707070707
"121",178.545454545455,147.373737373737,135.060606060606,289.020202020202
"122",178.59595959596,149.747474747475,132.171717171717,289.484848484848
"123",178.565656565657,152.191919191919,129.535353535354,289.707070707071
"124",178.232323232323,154.909090909091,126.313131313131,290.545454545455
"125",178.515151515152,157.030303030303,123.69696969697,290.757575757576
"126",179.090909090909,159.242424242424,121.343434343434,290.323232323232
"127",179.353535353535,161.222222222222,118.79797979798,290.626262626263
"128",179.232323232323,163.313131313131,116.515151515152,290.939393939394
"129",179.50505050505,165.353535353535,113.767676767677,291.373737373737
"130",179.181818181818,167.676767676768,111.323232323232,291.818181818182
"131",179.333333333333,169.313131313131,109.515151515152,291.838383838384
"132",179.757575757576,171.313131313131,107.606060606061,291.323232323232
"133",179.545454545455,173.292929292929,105.676767676768,291.484848484848
"134",179.252525252525,175.010101010101,104.191919191919,291.545454545455
"135",178.686868686869,177.323232323232,102.060606060606,291.929292929293
"136",178.50505050505,178.727272727273,100.575757575758,292.191919191919
"137",178.040404040404,180.444444444444,99.0606060606061,292.454545454545
"138",177.939393939394,182.252525252525,97.2424242424242,292.565656565657
"139",177.666666666667,183.656565656566,95.5656565656566,293.111111111111
"140",177.444444444444,186.030303030303,93.5656565656566,292.959595959596
"141",176.939393939394,187.838383838384,92.0505050505051,293.171717171717
"142",176.464646464646,189.313131313131,91.040404040404,293.181818181818
"143",175.888888888889,190.858585858586,89.4848484848485,293.767676767677
"144",175.626262626263,191.838383838384,88.5656565656566,293.969696969697
"145",174.787878787879,193.89898989899,87.6565656565657,293.656565656566
"146",174.272727272727,195.131313131313,86.2929292929293,294.30303030303
"147",174.636363636364,196.545454545455,85.2222222222222,293.59595959596
"148",173.626262626263,198.474747474747,84.7575757575758,293.141414141414
"149",173.353535353535,199.858585858586,83.8484848484848,292.939393939394
"150",173.171717171717,200.787878787879,82.9393939393939,293.10101010101
"151",172.787878787879,201.393939393939,81.9494949494949,293.868686868687
"152",172.313131313131,202.484848484848,81.3131313131313,293.888888888889
"153",171.10101010101,203.515151515152,80.8989898989899,294.484848484848
"154",170.939393939394,204.828282828283,80.2222222222222,294.010101010101
"155",170.474747474747,205.565656565657,79.6060606060606,294.353535353535
"156",170.040404040404,206.333333333333,78.979797979798,294.646464646465
"157",169.111111111111,207.69696969697,78.2323232323232,294.959595959596
"158",169.010101010101,208.767676767677,77.4141414141414,294.808080808081
"159",167.989898989899,209.49494949495,76.8787878787879,295.636363636364
"160",167.343434343434,210.424242424242,75.8686868686869,296.363636363636
"161",167.10101010101,211.373737373737,75.2323232323232,296.292929292929
"162",166.474747474747,212.484848484848,74.979797979798,296.060606060606
"163",166.232323232323,213.424242424242,74.5959595959596,295.747474747475
"164",165.525252525253,214.191919191919,74.2222222222222,296.060606060606
"165",165.424242424242,214.89898989899,73.6868686868687,295.989898989899
"166",164.939393939394,215.454545454545,72.969696969697,296.636363636364
"167",164.50505050505,216.10101010101,72.3333333333333,297.060606060606
"168",164.030303030303,217.070707070707,71.4646464646465,297.434343434343
"169",164.282828282828,217.585858585859,70.7373737373737,297.393939393939
"170",163.79797979798,218.020202020202,70.2424242424242,297.939393939394
"171",163.40404040404,218.545454545455,70.2222222222222,297.828282828283
"172",163.272727272727,218.232323232323,69.8383838383838,298.656565656566
"173",163.444444444444,218.525252525253,69.8686868686869,298.161616161616
"174",162.979797979798,218.777777777778,69.6060606060606,298.636363636364
"175",162.747474747475,218.989898989899,69.5757575757576,298.686868686869
"176",162.262626262626,219.474747474747,69.2222222222222,299.040404040404
"177",162.151515151515,219.535353535354,68.8989898989899,299.414141414141
"178",161.858585858586,220,68.3737373737374,299.767676767677
"179",161.434343434343,220.282828282828,67.8181818181818,300.464646464646
"180",160.969696969697,220.666666666667,67.9090909090909,300.454545454545
"181",160.818181818182,221.141414141414,67.5050505050505,300.535353535354
"182",160.373737373737,221.121212121212,68.1414141414141,300.363636363636
"183",160.525252525253,221.161616161616,68.1818181818182,300.131313131313
"184",159.10101010101,221.909090909091,68.2626262626263,300.727272727273
"185",159.181818181818,221.333333333333,68.1616161616162,301.323232323232
"186",159.323232323232,221.212121212121,68.020202020202,301.444444444444
"187",159.232323232323,221.59595959596,68.1010101010101,301.070707070707
"188",159.212121212121,221.525252525253,67.9393939393939,301.323232323232
"189",159.414141414141,221.79797979798,67.1010101010101,301.686868686869
"190",159.464646464646,221.858585858586,66.5656565656566,302.111111111111
"191",159.69696969697,221.828282828283,66.8080808080808,301.666666666667
"192",159.454545454545,222.040404040404,66.6666666666667,301.838383838384
"193",159.575757575758,222.49494949495,65.989898989899,301.939393939394
"194",159.464646464646,222.707070707071,66.2929292929293,301.535353535354
"195",159.434343434343,222.787878787879,65.6363636363636,302.141414141414
"196",159.444444444444,222.606060606061,65.5454545454545,302.40404040404
"197",158.878787878788,222.808080808081,65.6464646464647,302.666666666667
"198",157.858585858586,224.020202020202,65.4040404040404,302.717171717172
"199",158.434343434343,223.919191919192,65.2929292929293,302.353535353535
"200",158.151515151515,224.090909090909,65.3838383838384,302.373737373737
"201",157.888888888889,224.343434343434,65.2929292929293,302.474747474747
"202",157.777777777778,224.282828282828,64.8888888888889,303.050505050505
"203",157.414141414141,224.79797979798,64.7272727272727,303.060606060606
"204",157.565656565657,225.131313131313,64.4747474747475,302.828282828283
"205",156.747474747475,225.787878787879,64.3737373737374,303.090909090909
"206",157.40404040404,225.515151515152,64.3131313131313,302.767676767677
"207",156.626262626263,226.080808080808,64.7979797979798,302.494949494949
"208",157.333333333333,226.30303030303,64.7474747474748,301.616161616162
"209",157.636363636364,226.353535353535,65.2626262626263,300.747474747475
"210",157.777777777778,226.464646464646,64.7474747474748,301.010101010101
"211",157.959595959596,226.50505050505,65.0505050505051,300.484848484848
"212",157.686868686869,226.434343434343,64.6767676767677,301.20202020202
"213",157.49494949495,225.555555555556,64.9090909090909,302.040404040404
"214",157.272727272727,225.737373737374,64.6161616161616,302.373737373737
"215",158.262626262626,225.131313131313,64.5959595959596,302.010101010101
"216",158.454545454545,225.282828282828,64.6666666666667,301.59595959596
"217",158.30303030303,225.747474747475,64.5454545454545,301.40404040404
"218",157.959595959596,226.151515151515,64.5353535353535,301.353535353535
"219",157.333333333333,226.111111111111,64.4848484848485,302.070707070707
"220",157.252525252525,226.49494949495,64.0909090909091,302.161616161616
"221",156.878787878788,226.545454545455,64.1010101010101,302.474747474747
"222",156,227.161616161616,63.5454545454545,303.292929292929
"223",156.282828282828,226.828282828283,63.4343434343434,303.454545454545
"224",156.878787878788,226.040404040404,63.2424242424242,303.838383838384
"225",156.989898989899,225.373737373737,63.6767676767677,303.959595959596
"226",156.89898989899,225.434343434343,63.8080808080808,303.858585858586
"227",157.020202020202,224.979797979798,64,304
"228",157.373737373737,224.737373737374,64.6666666666667,303.222222222222
"229",157.060606060606,224.747474747475,64.989898989899,303.20202020202
"230",157.040404040404,224.616161616162,65.0909090909091,303.252525252525
"231",156.757575757576,224.020202020202,65.2121212121212,304.010101010101
"232",156.737373737374,224.191919191919,65.4242424242424,303.646464646465
"233",157.151515151515,224.030303030303,65.1010101010101,303.717171717172
"234",156.50505050505,224.989898989899,65.1717171717172,303.333333333333
"235",156.414141414141,224.969696969697,65.2323232323232,303.383838383838
"236",156.292929292929,225.323232323232,65.7676767676768,302.616161616162
"237",155.89898989899,225,66.0505050505051,303.050505050505
"238",155.323232323232,225.010101010101,66.2626262626263,303.40404040404
"239",155.232323232323,224.848484848485,65.4848484848485,304.434343434343
"240",155.737373737374,224.222222222222,65.3737373737374,304.666666666667
"241",155.838383838384,224.030303030303,65.4646464646465,304.666666666667
"242",155.464646464646,224.141414141414,65.3535353535353,305.040404040404
"243",156.656565656566,223.373737373737,64.9494949494949,305.020202020202
"244",156.252525252525,223.575757575758,64.959595959596,305.212121212121
"245",156.787878787879,223.50505050505,64.5858585858586,305.121212121212
"246",156.868686868687,224.393939393939,64.5858585858586,304.151515151515
"247",156.878787878788,224.656565656566,64.6363636363636,303.828282828283
"248",156.686868686869,225.313131313131,64.2727272727273,303.727272727273
"249",156.969696969697,225.30303030303,64.4545454545455,303.272727272727
"250",156.858585858586,225.414141414141,64.5555555555556,303.171717171717
"251",157.464646464646,224.979797979798,63.8484848484849,303.707070707071
"252",157.444444444444,224.939393939394,63.9090909090909,303.707070707071
"253",157.777777777778,225.242424242424,63.5252525252525,303.454545454545
"254",157.333333333333,226.373737373737,63.3333333333333,302.959595959596
"255",158.121212121212,225.565656565657,63.5252525252525,302.787878787879
"256",157.525252525253,226.727272727273,63.6161616161616,302.131313131313
"257",157.959595959596,226.232323232323,63.9090909090909,301.89898989899
"258",158.50505050505,225.959595959596,63.6969696969697,301.838383838384
"259",157.808080808081,225.79797979798,63.7575757575758,302.636363636364
"260",157.292929292929,225.909090909091,63.8989898989899,302.89898989899
"261",157.30303030303,225.79797979798,64,302.89898989899
"262",157.10101010101,225.606060606061,64.0606060606061,303.232323232323
"263",157.454545454545,225.424242424242,64.1111111111111,303.010101010101
"264",156.949494949495,225.939393939394,63.9292929292929,303.181818181818
"265",157.353535353535,225.585858585859,63.9494949494949,303.111111111111
"266",157.878787878788,225.393939393939,63.8484848484849,302.878787878788
"267",157.959595959596,225.515151515152,63.8181818181818,302.707070707071
"268",157.484848484848,225.959595959596,63.8585858585859,302.69696969697
"269",157.737373737374,226.151515151515,63.1616161616162,302.949494949495
"270",158.181818181818,226.050505050505,62.979797979798,302.787878787879
"271",158.383838383838,225.424242424242,63.0606060606061,303.131313131313
"272",158.161616161616,225.474747474747,62.9393939393939,303.424242424242
"273",158.030303030303,225.828282828283,63.6262626262626,302.515151515152
"274",158.656565656566,225.454545454545,63.8181818181818,302.070707070707
"275",158.171717171717,225.858585858586,63.3131313131313,302.656565656566
"276",157.878787878788,225.89898989899,63.7373737373737,302.484848484848
"277",157.222222222222,226.393939393939,63.4141414141414,302.969696969697
"278",156.89898989899,226.444444444444,63.1717171717172,303.484848484848
"279",156.59595959596,226.727272727273,62.6363636363636,304.040404040404
"280",156.40404040404,227.191919191919,62.8686868686869,303.535353535354
"281",156.636363636364,227.454545454545,62.4949494949495,303.414141414141
"282",156.858585858586,227.40404040404,62.9191919191919,302.818181818182
"283",157.212121212121,226.909090909091,63.1818181818182,302.69696969697
"284",156.858585858586,227.070707070707,63.4141414141414,302.656565656566
"285",156.535353535354,227.535353535354,63.4848484848485,302.444444444444
"286",156.575757575758,227.515151515152,63.3131313131313,302.59595959596
"287",156.646464646465,227.434343434343,62.9191919191919,303
"288",157.010101010101,227.656565656566,62.3535353535354,302.979797979798
"289",156.747474747475,227.868686868687,62.2626262626263,303.121212121212
"290",157.252525252525,227.242424242424,62.5555555555556,302.949494949495
"291",157.828282828283,227.181818181818,62.0808080808081,302.909090909091
"292",157.727272727273,227.515151515152,62.4444444444444,302.313131313131
"293",157.747474747475,227.424242424242,62.2020202020202,302.626262626263
"294",158.424242424242,227.121212121212,62.1313131313131,302.323232323232
"295",158.383838383838,226.959595959596,62.2626262626263,302.393939393939
"296",157.414141414141,226.727272727273,62.6767676767677,303.181818181818
"297",157.161616161616,226.868686868687,62.7474747474747,303.222222222222
"298",158.10101010101,226.323232323232,62.9393939393939,302.636363636364
"299",157.484848484848,226.757575757576,62.3535353535354,303.40404040404
"300",156.727272727273,227.747474747475,62.0606060606061,303.464646464646
