,time,S_C,I_C,S_N,I_N
2785,4176,268.6044093,148.254824,135.9682161,197.1725507
2786,4177.5,268.6013581,148.2558154,135.9659086,197.1769178
2787,4179,268.598315,148.256805,135.9636064,197.1812736
2788,4180.5,268.5952799,148.2577928,135.9613092,197.1856181
2789,4182,268.5922527,148.2587786,135.9590173,197.1899514
2790,4183.5,268.5892335,148.2597626,135.9567305,197.1942735
2791,4185,268.5862221,148.2607447,135.9544488,197.1985843
2792,4186.5,268.5832187,148.261725,135.9521722,197.2028841
2793,4188,268.5802232,148.2627034,135.9499008,197.2071726
2794,4189.5,268.5772354,148.26368,135.9476344,197.2114501
2795,4191,268.5742556,148.2646547,135.9453732,197.2157165
2796,4192.5,268.5712835,148.2656276,135.9431171,197.2199718
2797,4194,268.5683192,148.2665986,135.940866,197.2242162
2798,4195.5,268.5653626,148.2675678,135.93862,197.2284495
2799,4197,268.5624138,148.2685352,135.9363791,197.2326719
2800,4198.5,268.5594727,148.2695007,135.9341433,197.2368833
2801,4200,268.5565393,148.2704644,135.9319124,197.2410839
2802,4201.5,268.5536136,148.2714262,135.9296867,197.2452736
2803,4203,268.5506955,148.2723862,135.9274659,197.2494524
2804,4204.5,268.547785,148.2733444,135.9252502,197.2536204
2805,4206,268.5448821,148.2743008,135.9230395,197.2577776
2806,4207.5,268.5419868,148.2752554,135.9208338,197.261924
2807,4209,268.5390991,148.2762081,135.9186331,197.2660597
2808,4210.5,268.5362189,148.277159,135.9164374,197.2701847
2809,4212,268.5333462,148.2781081,135.9142466,197.274299
2810,4213.5,268.530481,148.2790554,135.9120609,197.2784027
2811,4215,268.5276233,148.280001,135.90988,197.2824957
2812,4216.5,268.5247731,148.2809447,135.9077042,197.2865781
2813,4218,268.5219302,148.2818866,135.9055333,197.29065
2814,4219.5,268.5190948,148.2828267,135.9033673,197.2947113
2815,4221,268.5162667,148.283765,135.9012062,197.2987621
2816,4222.5,268.513446,148.2847015,135.8990501,197.3028024
2817,4224,268.5106327,148.2856362,135.8968988,197.3068322
2818,4225.5,268.5078267,148.2865692,135.8947525,197.3108516
2819,4227,268.505028,148.2875003,135.8926111,197.3148606
2820,4228.5,268.5022365,148.2884297,135.8904745,197.3188593
2821,4230,268.4994524,148.2893573,135.8883428,197.3228475
2822,4231.5,268.4966754,148.2902831,135.886216,197.3268255
2823,4233,268.4939057,148.2912072,135.884094,197.3307931
2824,4234.5,268.4911432,148.2921295,135.8819769,197.3347505
2825,4236,268.4883878,148.29305,135.8798646,197.3386976
2826,4237.5,268.4856396,148.2939688,135.8777571,197.3426345
2827,4239,268.4828986,148.2948858,135.8756545,197.3465612
2828,4240.5,268.4801646,148.295801,135.8735566,197.3504777
2829,4242,268.4774378,148.2967145,135.8714636,197.3543841
2830,4243.5,268.474718,148.2976262,135.8693754,197.3582804
2831,4245,268.4720053,148.2985362,135.8672919,197.3621666
2832,4246.5,268.4692996,148.2994444,135.8652133,197.3660428
2833,4248,268.4666009,148.3003508,135.8631394,197.3699089
2834,4249.5,268.4639092,148.3012556,135.8610702,197.373765
2835,4251,268.4612245,148.3021586,135.8590058,197.3776111
2836,4252.5,268.4585468,148.3030598,135.8569462,197.3814472
2837,4254,268.455876,148.3039593,135.8548912,197.3852735
2838,4255.5,268.4532121,148.3048571,135.852841,197.3890898
2839,4257,268.4505551,148.3057532,135.8507956,197.3928962
2840,4258.5,268.4479049,148.3066475,135.8487548,197.3966928
2841,4260,268.4452616,148.3075401,135.8467187,197.4004796
2842,4261.5,268.4426252,148.308431,135.8446873,197.4042565
2843,4263,268.4399956,148.3093201,135.8426606,197.4080237
2844,4264.5,268.4373727,148.3102076,135.8406386,197.4117811
2845,4266,268.4347567,148.3110933,135.8386212,197.4155288
2846,4267.5,268.4321474,148.3119773,135.8366085,197.4192668
2847,4269,268.4295448,148.3128596,135.8346004,197.4229952
2848,4270.5,268.426949,148.3137402,135.832597,197.4267139
2849,4272,268.4243598,148.3146191,135.8305982,197.4304229
2850,4273.5,268.4217774,148.3154963,135.828604,197.4341224
2851,4275,268.4192016,148.3163718,135.8266144,197.4378123
2852,4276.5,268.4166324,148.3172456,135.8246294,197.4414926
2853,4278,268.4140699,148.3181176,135.8226491,197.4451634
2854,4279.5,268.4115139,148.318988,135.8206733,197.4488247
2855,4281,268.4089646,148.3198568,135.8187021,197.4524766
2856,4282.5,268.4064218,148.3207238,135.8167354,197.456119
2857,4284,268.4038856,148.3215891,135.8147733,197.459752
2858,4285.5,268.4013559,148.3224528,135.8128158,197.4633755
2859,4287,268.3988327,148.3233148,135.8108628,197.4669897
2860,4288.5,268.396316,148.3241751,135.8089143,197.4705946
2861,4290,268.3938058,148.3250337,135.8069704,197.4741901
2862,4291.5,268.3913021,148.3258906,135.805031,197.4777763
2863,4293,268.3888047,148.3267459,135.803096,197.4813533
2864,4294.5,268.3863138,148.3275995,135.8011656,197.484921
2865,4296,268.3838293,148.3284515,135.7992397,197.4884795
2866,4297.5,268.3813512,148.3293018,135.7973182,197.4920287
2867,4299,268.3788795,148.3301504,135.7954013,197.4955688
2868,4300.5,268.3764141,148.3309974,135.7934888,197.4990998
2869,4302,268.373955,148.3318427,135.7915807,197.5026216
2870,4303.5,268.3715023,148.3326864,135.7896771,197.5061343
2871,4305,268.3690558,148.3335284,135.7877779,197.5096379
2872,4306.5,268.3666156,148.3343687,135.7858832,197.5131324
2873,4308,268.3641817,148.3352075,135.7839929,197.516618
2874,4309.5,268.361754,148.3360445,135.782107,197.5200945
2875,4311,268.3593325,148.33688,135.7802255,197.523562
2876,4312.5,268.3569173,148.3377138,135.7783484,197.5270206
2877,4314,268.3545082,148.3385459,135.7764757,197.5304702
2878,4315.5,268.3521053,148.3393765,135.7746073,197.5339109
2879,4317,268.3497086,148.3402054,135.7727434,197.5373427
2880,4318.5,268.3473179,148.3410327,135.7708838,197.5407656
2881,4320,268.3449335,148.3418583,135.7690285,197.5441797
2882,4321.5,268.3425551,148.3426823,135.7671776,197.547585
2883,4323,268.3401828,148.3435047,135.765331,197.5509815
2884,4324.5,268.3378165,148.3443255,135.7634888,197.5543692
2885,4326,268.3354563,148.3451447,135.7616509,197.5577481
2886,4327.5,268.3331022,148.3459622,135.7598173,197.5611183
2887,4329,268.330754,148.3467782,135.7579879,197.5644798
2888,4330.5,268.3284119,148.3475925,135.7561629,197.5678327
2889,4332,268.3260757,148.3484052,135.7543422,197.5711768
2890,4333.5,268.3237455,148.3492164,135.7525257,197.5745123
2891,4335,268.3214213,148.3500259,135.7507136,197.5778393
2892,4336.5,268.319103,148.3508338,135.7489056,197.5811576
2893,4338,268.3167906,148.3516401,135.747102,197.5844673
2894,4339.5,268.3144841,148.3524449,135.7453025,197.5877685
2895,4341,268.3121835,148.353248,135.7435073,197.5910612
2896,4342.5,268.3098887,148.3540496,135.7417164,197.5943454
2897,4344,268.3075998,148.3548495,135.7399296,197.5976211
2898,4345.5,268.3053168,148.3556479,135.7381471,197.6008883
2899,4347,268.3030395,148.3564447,135.7363687,197.6041471
2900,4348.5,268.300768,148.3572399,135.7345946,197.6073975
2901,4350,268.2985024,148.3580335,135.7328246,197.6106395
2902,4351.5,268.2962425,148.3588256,135.7310588,197.6138731
2903,4353,268.2939883,148.3596161,135.7292972,197.6170984
2904,4354.5,268.2917399,148.360405,135.7275397,197.6203153
2905,4356,268.2894972,148.3611923,135.7257864,197.623524
2906,4357.5,268.2872602,148.3619781,135.7240372,197.6267244
2907,4359,268.2850289,148.3627623,135.7222922,197.6299165
2908,4360.5,268.2828033,148.363545,135.7205513,197.6331004
2909,4362,268.2805833,148.3643261,135.7188145,197.6362761
2910,4363.5,268.278369,148.3651056,135.7170818,197.6394435
2911,4365,268.2761603,148.3658836,135.7153532,197.6426029
2912,4366.5,268.2739572,148.36666,135.7136287,197.645754
2913,4368,268.2717597,148.3674349,135.7119083,197.648897
2914,4369.5,268.2695678,148.3682083,135.710192,197.652032
2915,4371,268.2673814,148.3689801,135.7084797,197.6551588
2916,4372.5,268.2652006,148.3697503,135.7067715,197.6582776
2917,4374,268.2630253,148.370519,135.7050674,197.6613883
2918,4375.5,268.2608555,148.3712862,135.7033673,197.664491
2919,4377,268.2586912,148.3720518,135.7016712,197.6675858
2920,4378.5,268.2565324,148.3728159,135.6999792,197.6706725
2921,4380,268.2543791,148.3735785,135.6982911,197.6737513
2922,4381.5,268.2522313,148.3743395,135.6966071,197.6768221
2923,4383,268.2500888,148.375099,135.6949271,197.6798851
2924,4384.5,268.2479518,148.375857,135.6932511,197.6829401
2925,4386,268.2458202,148.3766135,135.691579,197.6859873
2926,4387.5,268.243694,148.3773684,135.689911,197.6890266
2927,4389,268.2415732,148.3781218,135.6882469,197.6920581
2928,4390.5,268.2394578,148.3788737,135.6865867,197.6950818
2929,4392,268.2373477,148.3796241,135.6849305,197.6980977
2930,4393.5,268.2352429,148.380373,135.6832783,197.7011058
2931,4395,268.2331435,148.3811204,135.68163,197.7041061
2932,4396.5,268.2310493,148.3818663,135.6799856,197.7070988
2933,4398,268.2289605,148.3826106,135.6783452,197.7100837
2934,4399.5,268.2268769,148.3833535,135.6767086,197.713061
2935,4401,268.2247986,148.3840949,135.675076,197.7160306
2936,4402.5,268.2227255,148.3848347,135.6734473,197.7189925
2937,4404,268.2206577,148.3855731,135.6718224,197.7219468
2938,4405.5,268.218595,148.38631,135.6702014,197.7248935
2939,4407,268.2165376,148.3870454,135.6685843,197.7278327
2940,4408.5,268.2144854,148.3877793,135.6669711,197.7307642
2941,4410,268.2124384,148.3885117,135.6653617,197.7336882
2942,4411.5,268.2103965,148.3892426,135.6637562,197.7366047
2943,4413,268.2083597,148.3899721,135.6621545,197.7395137
2944,4414.5,268.2063281,148.3907001,135.6605566,197.7424152
2945,4416,268.2043016,148.3914266,135.6589625,197.7453093
2946,4417.5,268.2022802,148.3921516,135.6573723,197.7481959
2947,4419,268.2002639,148.3928751,135.6557859,197.751075
2948,4420.5,268.1982527,148.3935972,135.6542033,197.7539468
2949,4422,268.1962465,148.3943178,135.6526244,197.7568112
2950,4423.5,268.1942454,148.395037,135.6510494,197.7596682
2951,4425,268.1922494,148.3957546,135.6494781,197.7625179
2952,4426.5,268.1902583,148.3964709,135.6479106,197.7653602
2953,4428,268.1882722,148.3971856,135.6463469,197.7681953
2954,4429.5,268.1862912,148.3978989,135.6447869,197.771023
2955,4431,268.1843151,148.3986108,135.6432306,197.7738435
2956,4432.5,268.182344,148.3993212,135.6416781,197.7766567
2957,4434,268.1803778,148.4000301,135.6401293,197.7794627
2958,4435.5,268.1784166,148.4007377,135.6385842,197.7822615
2959,4437,268.1764603,148.4014437,135.6370429,197.7850531
2960,4438.5,268.1745089,148.4021483,135.6355052,197.7878376
2961,4440,268.1725624,148.4028515,135.6339713,197.7906148
2962,4441.5,268.1706208,148.4035532,135.632441,197.793385
2963,4443,268.1686841,148.4042535,135.6309144,197.796148
2964,4444.5,268.1667522,148.4049524,135.6293915,197.7989039
2965,4446,268.1648251,148.4056498,135.6278722,197.8016528
2966,4447.5,268.1629029,148.4063458,135.6263566,197.8043946
2967,4449,268.1609856,148.4070404,135.6248447,197.8071294
2968,4450.5,268.159073,148.4077336,135.6233364,197.8098571
2969,4452,268.1571652,148.4084253,135.6218317,197.8125778
2970,4453.5,268.1552622,148.4091156,135.6203307,197.8152916
2971,4455,268.1533639,148.4098045,135.6188332,197.8179984
2972,4456.5,268.1514704,148.4104919,135.6173394,197.8206982
2973,4458,268.1495817,148.411178,135.6158492,197.8233911
2974,4459.5,268.1476976,148.4118626,135.6143626,197.8260771
2975,4461,268.1458183,148.4125459,135.6128795,197.8287563
2976,4462.5,268.1439437,148.4132277,135.6114001,197.8314285
2977,4464,268.1420738,148.4139081,135.6099242,197.8340939
2978,4465.5,268.1402085,148.4145871,135.6084519,197.8367524
2979,4467,268.138348,148.4152648,135.6069831,197.8394042
2980,4468.5,268.136492,148.415941,135.6055179,197.8420491
2981,4470,268.1346407,148.4166158,135.6040562,197.8446873
2982,4471.5,268.132794,148.4172892,135.6025981,197.8473187
2983,4473,268.130952,148.4179612,135.6011434,197.8499433
2984,4474.5,268.1291145,148.4186319,135.5996923,197.8525612
2985,4476,268.1272816,148.4193011,135.5982448,197.8551725
2986,4477.5,268.1254533,148.419969,135.5968007,197.857777
2987,4479,268.1236296,148.4206355,135.5953601,197.8603748
2988,4480.5,268.1218104,148.4213006,135.593923,197.862966
2989,4482,268.1199958,148.4219643,135.5924893,197.8655506
2990,4483.5,268.1181856,148.4226267,135.5910592,197.8681285
2991,4485,268.11638,148.4232876,135.5896325,197.8706998
2992,4486.5,268.1145789,148.4239472,135.5882093,197.8732646
2993,4488,268.1127823,148.4246055,135.5867895,197.8758228
2994,4489.5,268.1109901,148.4252623,135.5853731,197.8783744
2995,4491,268.1092025,148.4259178,135.5839602,197.8809195
2996,4492.5,268.1074192,148.4265719,135.5825507,197.8834581
2997,4494,268.1056404,148.4272247,135.5811447,197.8859902
2998,4495.5,268.1038661,148.4278761,135.579742,197.8885158
2999,4497,268.1020961,148.4285262,135.5783428,197.8910349
3000,4498.5,268.1003306,148.4291749,135.5769469,197.8935476
3001,4500,268.0985694,148.4298222,135.5755545,197.8960539
3002,4501.5,268.0968127,148.4304682,135.5741654,197.8985537
3003,4503,268.0950603,148.4311128,135.5727797,197.9010472
3004,4504.5,268.0933122,148.4317561,135.5713974,197.9035343
3005,4506,268.0915685,148.4323981,135.5700184,197.906015
3006,4507.5,268.0898292,148.4330387,135.5686428,197.9084894
3007,4509,268.0880941,148.4336779,135.5672705,197.9109574
3008,4510.5,268.0863634,148.4343159,135.5659015,197.9134192
3009,4512,268.084637,148.4349525,135.5645359,197.9158746
3010,4513.5,268.0829148,148.4355877,135.5631736,197.9183238
3011,4515,268.081197,148.4362216,135.5618147,197.9207667
3012,4516.5,268.0794834,148.4368542,135.560459,197.9232034
3013,4518,268.077774,148.4374855,135.5591066,197.9256338
3014,4519.5,268.0760689,148.4381155,135.5577576,197.9280581
3015,4521,268.074368,148.4387441,135.5564118,197.9304761
3016,4522.5,268.0726714,148.4393714,135.5550693,197.932888
3017,4524,268.0709789,148.4399973,135.55373,197.9352937
3018,4525.5,268.0692907,148.440622,135.5523941,197.9376933
3019,4527,268.0676066,148.4412454,135.5510613,197.9400867
3020,4528.5,268.0659267,148.4418674,135.5497319,197.942474
3021,4530,268.064251,148.4424881,135.5484057,197.9448553
3022,4531.5,268.0625794,148.4431075,135.5470827,197.9472304
3023,4533,268.0609119,148.4437256,135.5457629,197.9495995
3024,4534.5,268.0592486,148.4443424,135.5444464,197.9519626
3025,4536,268.0575894,148.4449579,135.543133,197.9543196
3026,4537.5,268.0559343,148.4455722,135.5418229,197.9566706
3027,4539,268.0542834,148.4461851,135.540516,197.9590156
3028,4540.5,268.0526365,148.4467967,135.5392123,197.9613546
3029,4542,268.0509936,148.447407,135.5379117,197.9636877
3030,4543.5,268.0493549,148.448016,135.5366144,197.9660148
3031,4545,268.0477201,148.4486237,135.5353202,197.968336
3032,4546.5,268.0460895,148.4492302,135.5340291,197.9706512
3033,4548,268.0444628,148.4498354,135.5327413,197.9729606
3034,4549.5,268.0428402,148.4504392,135.5314565,197.975264
3035,4551,268.0412216,148.4510418,135.5301749,197.9775616
3036,4552.5,268.039607,148.4516432,135.5288965,197.9798534
3037,4554,268.0379963,148.4522432,135.5276212,197.9821393
3038,4555.5,268.0363897,148.452842,135.526349,197.9844194
3039,4557,268.034787,148.4534395,135.5250799,197.9866936
3040,4558.5,268.0331883,148.4540357,135.5238139,197.9889621
3041,4560,268.0315935,148.4546306,135.522551,197.9912248
3042,4561.5,268.0300027,148.4552243,135.5212912,197.9934817
3043,4563,268.0284158,148.4558168,135.5200345,197.9957329
3044,4564.5,268.0268328,148.4564079,135.5187809,197.9979784
3045,4566,268.0252537,148.4569978,135.5175304,198.0002181
3046,4567.5,268.0236785,148.4575865,135.5162829,198.0024522
3047,4569,268.0221071,148.4581739,135.5150385,198.0046805
3048,4570.5,268.0205397,148.45876,135.5137971,198.0069032
3049,4572,268.0189761,148.4593449,135.5125588,198.0091202
3050,4573.5,268.0174164,148.4599285,135.5113235,198.0113316
3051,4575,268.0158605,148.4605109,135.5100912,198.0135374
3052,4576.5,268.0143084,148.4610921,135.508862,198.0157375
3053,4578,268.0127602,148.461672,135.5076357,198.0179321
3054,4579.5,268.0112158,148.4622506,135.5064125,198.0201211
3055,4581,268.0096752,148.4628281,135.5051923,198.0223045
3056,4582.5,268.0081383,148.4634042,135.5039751,198.0244823
3057,4584,268.0066053,148.4639792,135.5027609,198.0266547
3058,4585.5,268.005076,148.4645529,135.5015496,198.0288215
3059,4587,268.0035505,148.4651254,135.5003413,198.0309828
3060,4588.5,268.0020288,148.4656966,135.499136,198.0331386
3061,4590,268.0005107,148.4662667,135.4979337,198.0352889
3062,4591.5,267.9989965,148.4668355,135.4967343,198.0374337
3063,4593,267.9974859,148.4674031,135.4955379,198.0395731
3064,4594.5,267.9959791,148.4679694,135.4943444,198.0417071
3065,4596,267.9944759,148.4685346,135.4931538,198.0438357
3066,4597.5,267.9929765,148.4690985,135.4919662,198.0459588
3067,4599,267.9914807,148.4696612,135.4907815,198.0480766
3068,4600.5,267.9899886,148.4702227,135.4895997,198.050189
3069,4602,267.9885002,148.470783,135.4884208,198.052296
3070,4603.5,267.9870154,148.4713421,135.4872448,198.0543977
3071,4605,267.9855343,148.4719,135.4860717,198.056494
3072,4606.5,267.9840568,148.4724566,135.4849015,198.058585
3073,4608,267.9825829,148.4730121,135.4837342,198.0606708
3074,4609.5,267.9811127,148.4735664,135.4825697,198.0627512
3075,4611,267.9796461,148.4741195,135.4814082,198.0648263
3076,4612.5,267.978183,148.4746713,135.4802494,198.0668962
3077,4614,267.9767236,148.475222,135.4790936,198.0689608
3078,4615.5,267.9752677,148.4757715,135.4779406,198.0710202
3079,4617,267.9738154,148.4763198,135.4767904,198.0730744
3080,4618.5,267.9723666,148.4768669,135.4756431,198.0751234
3081,4620,267.9709214,148.4774129,135.4744985,198.0771672
3082,4621.5,267.9694798,148.4779576,135.4733568,198.0792058
3083,4623,267.9680417,148.4785012,135.472218,198.0812392
3084,4624.5,267.9666071,148.4790435,135.4710819,198.0832675
3085,4626,267.965176,148.4795848,135.4699486,198.0852906
3086,4627.5,267.9637484,148.4801248,135.4688182,198.0873086
3087,4629,267.9623243,148.4806636,135.4676905,198.0893215
3088,4630.5,267.9609037,148.4812013,135.4665656,198.0913294
3089,4632,267.9594866,148.4817378,135.4654435,198.0933321
3090,4633.5,267.9580729,148.4822732,135.4643241,198.0953297
3091,4635,267.9566627,148.4828074,135.4632076,198.0973223
3092,4636.5,267.955256,148.4833404,135.4620937,198.0993099
3093,4638,267.9538527,148.4838723,135.4609826,198.1012924
3094,4639.5,267.9524528,148.484403,135.4598743,198.1032699
3095,4641,267.9510564,148.4849325,135.4587687,198.1052424
3096,4642.5,267.9496633,148.4854609,135.4576659,198.1072099
3097,4644,267.9482737,148.4859881,135.4565657,198.1091724
3098,4645.5,267.9468875,148.4865142,135.4554683,198.11113
3099,4647,267.9455046,148.4870391,135.4543736,198.1130826
3100,4648.5,267.9441252,148.4875629,135.4532816,198.1150303
3101,4650,267.9427491,148.4880856,135.4521923,198.1169731
3102,4651.5,267.9413764,148.4886071,135.4511057,198.1189109
3103,4653,267.940007,148.4891274,135.4500217,198.1208438
3104,4654.5,267.9386409,148.4896467,135.4489405,198.1227719
3105,4656,267.9372782,148.4901647,135.4478619,198.1246951
3106,4657.5,267.9359189,148.4906817,135.446786,198.1266134
3107,4659,267.9345628,148.4911975,135.4457128,198.1285269
3108,4660.5,267.9332101,148.4917122,135.4446422,198.1304355
3109,4662,267.9318606,148.4922257,135.4435743,198.1323394
3110,4663.5,267.9305145,148.4927382,135.442509,198.1342384
3111,4665,267.9291716,148.4932495,135.4414463,198.1361326
3112,4666.5,267.927832,148.4937596,135.4403863,198.138022
3113,4668,267.9264957,148.4942687,135.4393289,198.1399067
3114,4669.5,267.9251626,148.4947766,135.4382741,198.1417866
3115,4671,267.9238328,148.4952834,135.437222,198.1436618
3116,4672.5,267.9225062,148.4957891,135.4361724,198.1455322
3117,4674,267.9211829,148.4962937,135.4351255,198.1473979
3118,4675.5,267.9198628,148.4967972,135.4340811,198.1492589
3119,4677,267.9185459,148.4972996,135.4330393,198.1511152
3120,4678.5,267.9172322,148.4978008,135.4320001,198.1529669
3121,4680,267.9159217,148.498301,135.4309635,198.1548138
3122,4681.5,267.9146144,148.4988001,135.4299294,198.1566561
3123,4683,267.9133103,148.499298,135.4288979,198.1584938
3124,4684.5,267.9120093,148.4997949,135.427869,198.1603268
3125,4686,267.9107115,148.5002906,135.4268426,198.1621552
3126,4687.5,267.9094169,148.5007853,135.4258188,198.163979
3127,4689,267.9081255,148.5012788,135.4247975,198.1657982
3128,4690.5,267.9068371,148.5017713,135.4237787,198.1676128
3129,4692,267.905552,148.5022627,135.4227625,198.1694228
3130,4693.5,267.9042699,148.502753,135.4217488,198.1712283
3131,4695,267.902991,148.5032422,135.4207376,198.1730292
3132,4696.5,267.9017151,148.5037303,135.4197289,198.1748256
3133,4698,267.9004424,148.5042174,135.4187227,198.1766175
3134,4699.5,267.8991728,148.5047034,135.417719,198.1784049
3135,4701,267.8979062,148.5051882,135.4167178,198.1801877
3136,4702.5,267.8966427,148.5056721,135.4157191,198.1819661
3137,4704,267.8953823,148.5061548,135.4147229,198.18374
3138,4705.5,267.894125,148.5066365,135.4137291,198.1855094
3139,4707,267.8928707,148.5071171,135.4127378,198.1872744
3140,4708.5,267.8916195,148.5075966,135.411749,198.1890349
3141,4710,267.8903713,148.508075,135.4107626,198.190791
3142,4711.5,267.8891262,148.5085524,135.4097787,198.1925427
3143,4713,267.887884,148.5090288,135.4087972,198.19429
3144,4714.5,267.8866449,148.509504,135.4078182,198.1960329
3145,4716,267.8854088,148.5099783,135.4068416,198.1977714
3146,4717.5,267.8841757,148.5104514,135.4058674,198.1995055
3147,4719,267.8829456,148.5109235,135.4048956,198.2012353
3148,4720.5,267.8817184,148.5113946,135.4039263,198.2029607
3149,4722,267.8804943,148.5118646,135.4029593,198.2046818
3150,4723.5,267.8792731,148.5123335,135.4019948,198.2063986
3151,4725,267.8780549,148.5128014,135.4010327,198.208111
3152,4726.5,267.8768396,148.5132683,135.4000729,198.2098192
3153,4728,267.8756273,148.5137341,135.3991156,198.211523
3154,4729.5,267.8744179,148.5141989,135.3981606,198.2132226
3155,4731,267.8732115,148.5146626,135.397208,198.2149179
3156,4732.5,267.8720079,148.5151253,135.3962578,198.216609
3157,4734,267.8708073,148.515587,135.3953099,198.2182958
3158,4735.5,267.8696096,148.5160476,135.3943644,198.2199784
3159,4737,267.8684148,148.5165072,135.3934213,198.2216567
3160,4738.5,267.867223,148.5169658,135.3924804,198.2233308
3161,4740,267.8660339,148.5174233,135.391542,198.2250008
3162,4741.5,267.8648478,148.5178798,135.3906058,198.2266665
3163,4743,267.8636646,148.5183353,135.389672,198.2283281
3164,4744.5,267.8624842,148.5187898,135.3887406,198.2299855
3165,4746,267.8613067,148.5192432,135.3878114,198.2316387
3166,4747.5,267.860132,148.5196957,135.3868846,198.2332878
3167,4749,267.8589602,148.5201471,135.38596,198.2349328
3168,4750.5,267.8577912,148.5205975,135.3850378,198.2365736
3169,4752,267.856625,148.5210469,135.3841178,198.2382103
3170,4753.5,267.8554617,148.5214952,135.3832002,198.2398429
3171,4755,267.8543011,148.5219426,135.3822848,198.2414714
3172,4756.5,267.8531434,148.522389,135.3813717,198.2430959
3173,4758,267.8519885,148.5228343,135.3804609,198.2447163
3174,4759.5,267.8508364,148.5232787,135.3795524,198.2463326
3175,4761,267.849687,148.523722,135.3786461,198.2479448
3176,4762.5,267.8485405,148.5241644,135.3777421,198.2495531
3177,4764,267.8473967,148.5246057,135.3768403,198.2511572
3178,4765.5,267.8462557,148.5250461,135.3759408,198.2527574
3179,4767,267.8451174,148.5254854,135.3750435,198.2543536
3180,4768.5,267.8439819,148.5259238,135.3741485,198.2559458
3181,4770,267.8428492,148.5263612,135.3732557,198.257534
3182,4771.5,267.8417192,148.5267976,135.3723651,198.2591182
3183,4773,267.8405919,148.527233,135.3714767,198.2606984
3184,4774.5,267.8394673,148.5276674,135.3705906,198.2622747
3185,4776,267.8383455,148.5281008,135.3697066,198.2638471
3186,4777.5,267.8372263,148.5285333,135.3688249,198.2654155
3187,4779,267.8361099,148.5289648,135.3679453,198.26698
3188,4780.5,267.8349962,148.5293953,135.367068,198.2685406
3189,4782,267.8338851,148.5298248,135.3661928,198.2700972
3190,4783.5,267.8327768,148.5302534,135.3653199,198.27165
3191,4785,267.8316711,148.5306809,135.3644491,198.2731989
3192,4786.5,267.8305681,148.5311076,135.3635804,198.2747439
3193,4788,267.8294677,148.5315332,135.362714,198.2762851
3194,4789.5,267.82837,148.5319579,135.3618497,198.2778224
3195,4791,267.827275,148.5323816,135.3609875,198.2793559
3196,4792.5,267.8261826,148.5328044,135.3601275,198.2808855
3197,4794,267.8250928,148.5332261,135.3592697,198.2824114
3198,4795.5,267.8240057,148.533647,135.358414,198.2839334
3199,4797,267.8229212,148.5340669,135.3575604,198.2854516
3200,4798.5,267.8218393,148.5344858,135.356709,198.286966
3201,4800,267.82076,148.5349037,135.3558597,198.2884766
3202,4801.5,267.8196833,148.5353208,135.3550125,198.2899835
3203,4803,267.8186092,148.5357368,135.3541674,198.2914866
3204,4804.5,267.8175377,148.5361519,135.3533244,198.2929859
3205,4806,267.8164688,148.5365661,135.3524835,198.2944815
3206,4807.5,267.8154025,148.5369793,135.3516448,198.2959734
3207,4809,267.8143387,148.5373916,135.3508081,198.2974615
3208,4810.5,267.8132775,148.537803,135.3499735,198.298946
3209,4812,267.8122189,148.5382134,135.349141,198.3004267
3210,4813.5,267.8111628,148.5386229,135.3483106,198.3019037
3211,4815,267.8101093,148.5390314,135.3474822,198.3033771
3212,4816.5,267.8090583,148.539439,135.346656,198.3048468
3213,4818,267.8080098,148.5398457,135.3458317,198.3063128
3214,4819.5,267.8069639,148.5402514,135.3450096,198.3077751
3215,4821,267.8059205,148.5406562,135.3441895,198.3092339
3216,4822.5,267.8048795,148.5410601,135.3433714,198.3106889
3217,4824,267.8038411,148.5414631,135.3425554,198.3121404
3218,4825.5,267.8028052,148.5418651,135.3417414,198.3135882
3219,4827,267.8017718,148.5422662,135.3409295,198.3150324
3220,4828.5,267.8007409,148.5426664,135.3401196,198.3164731
3221,4830,267.7997125,148.5430657,135.3393117,198.3179101
3222,4831.5,267.7986865,148.5434641,135.3385058,198.3193436
3223,4833,267.7976631,148.5438616,135.3377019,198.3207734
3224,4834.5,267.796642,148.5442581,135.3369001,198.3221998
3225,4836,267.7956235,148.5446537,135.3361002,198.3236225
3226,4837.5,267.7946074,148.5450485,135.3353024,198.3250418
3227,4839,267.7935937,148.5454423,135.3345065,198.3264575
3228,4840.5,267.7925825,148.5458352,135.3337127,198.3278696
3229,4842,267.7915737,148.5462272,135.3329208,198.3292783
3230,4843.5,267.7905673,148.5466183,135.3321309,198.3306835
3231,4845,267.7895634,148.5470086,135.331343,198.3320851
3232,4846.5,267.7885618,148.5473979,135.330557,198.3334833
3233,4848,267.7875627,148.5477863,135.329773,198.334878
3234,4849.5,267.786566,148.5481738,135.328991,198.3362692
3235,4851,267.7855717,148.5485605,135.3282109,198.337657
3236,4852.5,267.7845798,148.5489462,135.3274328,198.3390413
3237,4854,267.7835902,148.5493311,135.3266566,198.3404221
3238,4855.5,267.782603,148.549715,135.3258824,198.3417996
3239,4857,267.7816183,148.5500981,135.3251101,198.3431736
3240,4858.5,267.7806358,148.5504803,135.3243397,198.3445442
3241,4860,267.7796558,148.5508616,135.3235712,198.3459114
