,time,S_C,I_C,S_N,I_N
7222,10831.5,126.148798,96.20919816,147.0743376,380.5676663
7223,10833,126.1489743,96.20931075,147.0743674,380.5673476
7224,10834.5,126.1491504,96.20942323,147.0743972,380.5670292
7225,10836,126.1493264,96.20953562,147.074427,380.566711
7226,10837.5,126.1495022,96.20964792,147.0744567,380.5663932
7227,10839,126.1496779,96.20976011,147.0744864,380.5660756
7228,10840.5,126.1498534,96.2098722,147.0745161,380.5657583
7229,10842,126.1500287,96.2099842,147.0745458,380.5654412
7230,10843.5,126.1502039,96.2100961,147.0745755,380.5651245
7231,10845,126.150379,96.2102079,147.0746051,380.564808
7232,10846.5,126.1505539,96.2103196,147.0746347,380.5644918
7233,10848,126.1507286,96.21043121,147.0746643,380.5641759
7234,10849.5,126.1509032,96.21054272,147.0746938,380.5638603
7235,10851,126.1510777,96.21065413,147.0747233,380.5635449
7236,10852.5,126.151252,96.21076544,147.0747528,380.5632298
7237,10854,126.1514261,96.21087666,147.0747823,380.562915
7238,10855.5,126.1516001,96.21098777,147.0748117,380.5626004
7239,10857,126.1517739,96.21109879,147.0748411,380.5622862
7240,10858.5,126.1519476,96.21120972,147.0748705,380.5619722
7241,10860,126.1521211,96.21132054,147.0748999,380.5616584
7242,10861.5,126.1522945,96.21143127,147.0749292,380.561345
7243,10863,126.1524677,96.21154191,147.0749585,380.5610318
7244,10864.5,126.1526408,96.21165244,147.0749878,380.5607189
7245,10866,126.1528137,96.21176288,147.0750171,380.5604063
7246,10867.5,126.1529865,96.21187322,147.0750463,380.560094
7247,10869,126.1531591,96.21198347,147.0750755,380.5597819
7248,10870.5,126.1533316,96.21209362,147.0751047,380.5594701
7249,10872,126.1535039,96.21220367,147.0751339,380.5591586
7250,10873.5,126.1536761,96.21231363,147.075163,380.5588473
7251,10875,126.1538481,96.21242349,147.0751921,380.5585363
7252,10876.5,126.15402,96.21253325,147.0752212,380.5582256
7253,10878,126.1541917,96.21264292,147.0752503,380.5579152
7254,10879.5,126.1543632,96.2127525,147.0752793,380.557605
7255,10881,126.1545347,96.21286197,147.0753083,380.5572951
7256,10882.5,126.1547059,96.21297135,147.0753373,380.5569855
7257,10884,126.154877,96.21308064,147.0753662,380.5566761
7258,10885.5,126.155048,96.21318983,147.0753952,380.556367
7259,10887,126.1552188,96.21329892,147.0754241,380.5560582
7260,10888.5,126.1553895,96.21340792,147.0754529,380.5557496
7261,10890,126.15556,96.21351682,147.0754818,380.5554414
7262,10891.5,126.1557304,96.21362563,147.0755106,380.5551334
7263,10893,126.1559006,96.21373434,147.0755394,380.5548256
7264,10894.5,126.1560707,96.21384296,147.0755682,380.5545181
7265,10896,126.1562406,96.21395148,147.075597,380.5542109
7266,10897.5,126.1564104,96.21405991,147.0756257,380.553904
7267,10899,126.15658,96.21416824,147.0756544,380.5535973
7268,10900.5,126.1567495,96.21427648,147.0756831,380.5532909
7269,10902,126.1569188,96.21438462,147.0757117,380.5529848
7270,10903.5,126.157088,96.21449267,147.0757404,380.552679
7271,10905,126.1572571,96.21460062,147.075769,380.5523734
7272,10906.5,126.1574259,96.21470848,147.0757975,380.552068
7273,10908,126.1575947,96.21481625,147.0758261,380.551763
7274,10909.5,126.1577633,96.21492392,147.0758546,380.5514582
7275,10911,126.1579317,96.21503149,147.0758831,380.5511537
7276,10912.5,126.1581,96.21513898,147.0759116,380.5508494
7277,10914,126.1582682,96.21524636,147.07594,380.5505454
7278,10915.5,126.1584362,96.21535366,147.0759685,380.5502417
7279,10917,126.158604,96.21546086,147.0759969,380.5499382
7280,10918.5,126.1587718,96.21556796,147.0760253,380.549635
7281,10920,126.1589393,96.21567498,147.0760536,380.5493321
7282,10921.5,126.1591067,96.2157819,147.0760819,380.5490294
7283,10923,126.159274,96.21588872,147.0761102,380.548727
7284,10924.5,126.1594411,96.21599545,147.0761385,380.5484249
7285,10926,126.1596081,96.21610209,147.0761668,380.548123
7286,10927.5,126.159775,96.21620864,147.076195,380.5478214
7287,10929,126.1599416,96.21631509,147.0762232,380.5475201
7288,10930.5,126.1601082,96.21642145,147.0762514,380.547219
7289,10932,126.1602746,96.21652772,147.0762796,380.5469182
7290,10933.5,126.1604408,96.21663389,147.0763077,380.5466176
7291,10935,126.1606069,96.21673997,147.0763358,380.5463173
7292,10936.5,126.1607729,96.21684596,147.0763639,380.5460173
7293,10938,126.1609387,96.21695185,147.0763919,380.5457175
7294,10939.5,126.1611044,96.21705765,147.07642,380.545418
7295,10941,126.1612699,96.21716336,147.076448,380.5451188
7296,10942.5,126.1614353,96.21726898,147.076476,380.5448198
7297,10944,126.1616005,96.2173745,147.0765039,380.544521
7298,10945.5,126.1617656,96.21747993,147.0765318,380.5442226
7299,10947,126.1619306,96.21758527,147.0765598,380.5439244
7300,10948.5,126.1620954,96.21769052,147.0765876,380.5436264
7301,10950,126.16226,96.21779568,147.0766155,380.5433288
7302,10951.5,126.1624246,96.21790074,147.0766433,380.5430313
7303,10953,126.1625889,96.21800571,147.0766712,380.5427342
7304,10954.5,126.1627532,96.21811059,147.0766989,380.5424373
7305,10956,126.1629173,96.21821538,147.0767267,380.5421407
7306,10957.5,126.1630812,96.21832007,147.0767545,380.5418443
7307,10959,126.163245,96.21842468,147.0767822,380.5415482
7308,10960.5,126.1634087,96.21852919,147.0768099,380.5412523
7309,10962,126.1635722,96.21863361,147.0768375,380.5409567
7310,10963.5,126.1637355,96.21873794,147.0768652,380.5406613
7311,10965,126.1638988,96.21884218,147.0768928,380.5403663
7312,10966.5,126.1640619,96.21894633,147.0769204,380.5400714
7313,10968,126.1642248,96.21905039,147.076948,380.5397769
7314,10969.5,126.1643876,96.21915435,147.0769755,380.5394826
7315,10971,126.1645503,96.21925823,147.077003,380.5391885
7316,10972.5,126.1647128,96.21936201,147.0770305,380.5388947
7317,10974,126.1648751,96.2194657,147.077058,380.5386012
7318,10975.5,126.1650374,96.2195693,147.0770854,380.5383079
7319,10977,126.1651995,96.21967281,147.0771129,380.5380148
7320,10978.5,126.1653614,96.21977624,147.0771403,380.5377221
7321,10980,126.1655232,96.21987957,147.0771677,380.5374296
7322,10981.5,126.1656849,96.21998281,147.077195,380.5371373
7323,10983,126.1658464,96.22008596,147.0772223,380.5368453
7324,10984.5,126.1660078,96.22018901,147.0772496,380.5365535
7325,10986,126.166169,96.22029198,147.0772769,380.536262
7326,10987.5,126.1663301,96.22039486,147.0773042,380.5359708
7327,10989,126.1664911,96.22049765,147.0773314,380.5356798
7328,10990.5,126.1666519,96.22060035,147.0773586,380.5353891
7329,10992,126.1668126,96.22070296,147.0773858,380.5350986
7330,10993.5,126.1669731,96.22080548,147.077413,380.5348084
7331,10995,126.1671335,96.22090791,147.0774401,380.5345184
7332,10996.5,126.1672938,96.22101025,147.0774672,380.5342287
7333,10998,126.1674539,96.2211125,147.0774943,380.5339393
7334,10999.5,126.1676139,96.22121466,147.0775214,380.53365
7335,11001,126.1677737,96.22131673,147.0775484,380.5333611
7336,11002.5,126.1679334,96.22141871,147.0775755,380.5330724
7337,11004,126.168093,96.22152061,147.0776025,380.5327839
7338,11005.5,126.1682524,96.22162241,147.0776294,380.5324957
7339,11007,126.1684117,96.22172413,147.0776564,380.5322078
7340,11008.5,126.1685708,96.22182575,147.0776833,380.5319201
7341,11010,126.1687298,96.22192729,147.0777102,380.5316327
7342,11011.5,126.1688887,96.22202874,147.0777371,380.5313455
7343,11013,126.1690474,96.2221301,147.077764,380.5310585
7344,11014.5,126.169206,96.22223137,147.0777908,380.5307718
7345,11016,126.1693645,96.22233255,147.0778176,380.5304854
7346,11017.5,126.1695228,96.22243364,147.0778444,380.5301992
7347,11019,126.1696809,96.22253465,147.0778712,380.5299133
7348,11020.5,126.169839,96.22263556,147.0778979,380.5296276
7349,11022,126.1699969,96.22273639,147.0779246,380.5293421
7350,11023.5,126.1701546,96.22283713,147.0779513,380.5290569
7351,11025,126.1703122,96.22293778,147.077978,380.528772
7352,11026.5,126.1704697,96.22303835,147.0780046,380.5284873
7353,11028,126.1706271,96.22313882,147.0780312,380.5282029
7354,11029.5,126.1707843,96.22323921,147.0780578,380.5279187
7355,11031,126.1709413,96.22333951,147.0780844,380.5276347
7356,11032.5,126.1710983,96.22343972,147.078111,380.527351
7357,11034,126.1712551,96.22353985,147.0781375,380.5270676
7358,11035.5,126.1714117,96.22363988,147.078164,380.5267844
7359,11037,126.1715682,96.22373983,147.0781905,380.5265014
7360,11038.5,126.1717246,96.22383969,147.0782169,380.5262187
7361,11040,126.1718809,96.22393947,147.0782434,380.5259363
7362,11041.5,126.172037,96.22403916,147.0782698,380.5256541
7363,11043,126.172193,96.22413876,147.0782962,380.5253721
7364,11044.5,126.1723488,96.22423827,147.0783226,380.5250904
7365,11046,126.1725045,96.2243377,147.0783489,380.5248089
7366,11047.5,126.1726601,96.22443703,147.0783752,380.5245277
7367,11049,126.1728155,96.22453629,147.0784015,380.5242467
7368,11050.5,126.1729708,96.22463545,147.0784278,380.523966
7369,11052,126.1731259,96.22473453,147.078454,380.5236855
7370,11053.5,126.173281,96.22483352,147.0784803,380.5234052
7371,11055,126.1734359,96.22493243,147.0785065,380.5231252
7372,11056.5,126.1735906,96.22503124,147.0785327,380.5228455
7373,11058,126.1737452,96.22512998,147.0785588,380.522566
7374,11059.5,126.1738997,96.22522862,147.078585,380.5222867
7375,11061,126.174054,96.22532718,147.0786111,380.5220077
7376,11062.5,126.1742083,96.22542565,147.0786372,380.5217289
7377,11064,126.1743623,96.22552404,147.0786632,380.5214504
7378,11065.5,126.1745163,96.22562234,147.0786893,380.5211721
7379,11067,126.1746701,96.22572056,147.0787153,380.5208941
7380,11068.5,126.1748238,96.22581868,147.0787413,380.5206162
7381,11070,126.1749773,96.22591673,147.0787673,380.5203387
7382,11071.5,126.1751307,96.22601468,147.0787932,380.5200614
7383,11073,126.175284,96.22611256,147.0788192,380.5197843
7384,11074.5,126.1754371,96.22621034,147.0788451,380.5195075
7385,11076,126.1755901,96.22630804,147.078871,380.5192309
7386,11077.5,126.175743,96.22640566,147.0788968,380.5189545
7387,11079,126.1758957,96.22650319,147.0789227,380.5186784
7388,11080.5,126.1760483,96.22660063,147.0789485,380.5184026
7389,11082,126.1762008,96.22669799,147.0789743,380.5181269
7390,11083.5,126.1763531,96.22679526,147.0790001,380.5178515
7391,11085,126.1765053,96.22689245,147.0790258,380.5175764
7392,11086.5,126.1766574,96.22698955,147.0790515,380.5173015
7393,11088,126.1768093,96.22708657,147.0790773,380.5170268
7394,11089.5,126.1769611,96.22718351,147.0791029,380.5167524
7395,11091,126.1771128,96.22728035,147.0791286,380.5164782
7396,11092.5,126.1772643,96.22737712,147.0791542,380.5162043
7397,11094,126.1774157,96.2274738,147.0791799,380.5159306
7398,11095.5,126.177567,96.22757039,147.0792055,380.5156571
7399,11097,126.1777182,96.2276669,147.079231,380.5153839
7400,11098.5,126.1778692,96.22776333,147.0792566,380.5151109
7401,11100,126.17802,96.22785967,147.0792821,380.5148382
7402,11101.5,126.1781708,96.22795593,147.0793076,380.5145657
7403,11103,126.1783214,96.2280521,147.0793331,380.5142934
7404,11104.5,126.1784719,96.22814819,147.0793586,380.5140214
7405,11106,126.1786222,96.22824419,147.079384,380.5137496
7406,11107.5,126.1787725,96.22834011,147.0794094,380.513478
7407,11109,126.1789225,96.22843595,147.0794348,380.5132067
7408,11110.5,126.1790725,96.2285317,147.0794602,380.5129356
7409,11112,126.1792223,96.22862737,147.0794855,380.5126648
7410,11113.5,126.179372,96.22872296,147.0795108,380.5123942
7411,11115,126.1795216,96.22881846,147.0795362,380.5121238
7412,11116.5,126.179671,96.22891388,147.0795614,380.5118537
7413,11118,126.1798203,96.22900921,147.0795867,380.5115838
7414,11119.5,126.1799695,96.22910446,147.0796119,380.5113141
7415,11121,126.1801185,96.22919963,147.0796372,380.5110447
7416,11122.5,126.1802674,96.22929471,147.0796623,380.5107755
7417,11124,126.1804162,96.22938972,147.0796875,380.5105065
7418,11125.5,126.1805649,96.22948463,147.0797127,380.5102378
7419,11127,126.1807134,96.22957947,147.0797378,380.5099693
7420,11128.5,126.1808618,96.22967422,147.0797629,380.5097011
7421,11130,126.1810101,96.22976889,147.079788,380.5094331
7422,11131.5,126.1811582,96.22986348,147.0798131,380.5091653
7423,11133,126.1813062,96.22995798,147.0798381,380.5088977
7424,11134.5,126.1814541,96.2300524,147.0798631,380.5086304
7425,11136,126.1816018,96.23014674,147.0798881,380.5083633
7426,11137.5,126.1817494,96.230241,147.0799131,380.5080965
7427,11139,126.1818969,96.23033517,147.079938,380.5078299
7428,11140.5,126.1820443,96.23042926,147.079963,380.5075635
7429,11142,126.1821915,96.23052327,147.0799879,380.5072974
7430,11143.5,126.1823386,96.2306172,147.0800128,380.5070314
7431,11145,126.1824856,96.23071104,147.0800376,380.5067658
7432,11146.5,126.1826324,96.2308048,147.0800625,380.5065003
7433,11148,126.1827791,96.23089848,147.0800873,380.5062351
7434,11149.5,126.1829257,96.23099208,147.0801121,380.5059701
7435,11151,126.1830722,96.2310856,147.0801369,380.5057054
7436,11152.5,126.1832185,96.23117903,147.0801616,380.5054408
7437,11154,126.1833647,96.23127238,147.0801864,380.5051765
7438,11155.5,126.1835108,96.23136565,147.0802111,380.5049125
7439,11157,126.1836567,96.23145884,147.0802358,380.5046486
7440,11158.5,126.1838025,96.23155195,147.0802605,380.504385
7441,11160,126.1839482,96.23164498,147.0802851,380.5041217
7442,11161.5,126.1840938,96.23173792,147.0803097,380.5038585
7443,11163,126.1842392,96.23183079,147.0803343,380.5035956
7444,11164.5,126.1843846,96.23192357,147.0803589,380.503333
7445,11166,126.1845297,96.23201627,147.0803835,380.5030705
7446,11167.5,126.1846748,96.23210889,147.080408,380.5028083
7447,11169,126.1848197,96.23220143,147.0804325,380.5025463
7448,11170.5,126.1849645,96.23229389,147.080457,380.5022845
7449,11172,126.1851092,96.23238626,147.0804815,380.502023
7450,11173.5,126.1852538,96.23247856,147.080506,380.5017617
7451,11175,126.1853982,96.23257077,147.0805304,380.5015006
7452,11176.5,126.1855425,96.23266291,147.0805548,380.5012398
7453,11178,126.1856866,96.23275496,147.0805792,380.5009792
7454,11179.5,126.1858307,96.23284694,147.0806036,380.5007188
7455,11181,126.1859746,96.23293883,147.0806279,380.5004586
7456,11182.5,126.1861184,96.23303064,147.0806523,380.5001987
7457,11184,126.1862621,96.23312238,147.0806766,380.499939
7458,11185.5,126.1864056,96.23321403,147.0807009,380.4996795
7459,11187,126.186549,96.2333056,147.0807251,380.4994202
7460,11188.5,126.1866923,96.23339709,147.0807494,380.4991612
7461,11190,126.1868355,96.2334885,147.0807736,380.4989024
7462,11191.5,126.1869785,96.23357984,147.0807978,380.4986438
7463,11193,126.1871215,96.23367109,147.080822,380.4983855
7464,11194.5,126.1872642,96.23376226,147.0808461,380.4981274
7465,11196,126.1874069,96.23385335,147.0808703,380.4978695
7466,11197.5,126.1875495,96.23394436,147.0808944,380.4976118
7467,11199,126.1876919,96.2340353,147.0809185,380.4973544
7468,11200.5,126.1878342,96.23412615,147.0809425,380.4970971
7469,11202,126.1879763,96.23421692,147.0809666,380.4968401
7470,11203.5,126.1881184,96.23430762,147.0809906,380.4965834
7471,11205,126.1882603,96.23439823,147.0810146,380.4963268
7472,11206.5,126.1884021,96.23448877,147.0810386,380.4960705
7473,11208,126.1885438,96.23457923,147.0810626,380.4958144
7474,11209.5,126.1886853,96.2346696,147.0810866,380.4955585
7475,11211,126.1888267,96.2347599,147.0811105,380.4953029
7476,11212.5,126.188968,96.23485012,147.0811344,380.4950475
7477,11214,126.1891092,96.23494026,147.0811583,380.4947922
7478,11215.5,126.1892503,96.23503032,147.0811821,380.4945373
7479,11217,126.1893912,96.23512031,147.081206,380.4942825
7480,11218.5,126.189532,96.23521021,147.0812298,380.494028
7481,11220,126.1896727,96.23530004,147.0812536,380.4937737
7482,11221.5,126.1898133,96.23538978,147.0812774,380.4935196
7483,11223,126.1899537,96.23547945,147.0813011,380.4932657
7484,11224.5,126.190094,96.23556904,147.0813249,380.4930121
7485,11226,126.1902342,96.23565855,147.0813486,380.4927586
7486,11227.5,126.1903743,96.23574798,147.0813723,380.4925054
7487,11229,126.1905142,96.23583734,147.081396,380.4922525
7488,11230.5,126.1906541,96.23592662,147.0814196,380.4919997
7489,11232,126.1907938,96.23601581,147.0814433,380.4917472
7490,11233.5,126.1909333,96.23610494,147.0814669,380.4914948
7491,11235,126.1910728,96.23619398,147.0814905,380.4912427
7492,11236.5,126.1912121,96.23628294,147.081514,380.4909909
7493,11238,126.1913514,96.23637183,147.0815376,380.4907392
7494,11239.5,126.1914905,96.23646064,147.0815611,380.4904878
7495,11241,126.1916294,96.23654937,147.0815846,380.4902366
7496,11242.5,126.1917683,96.23663802,147.0816081,380.4899856
7497,11244,126.191907,96.2367266,147.0816316,380.4897348
7498,11245.5,126.1920456,96.2368151,147.0816551,380.4894842
7499,11247,126.1921841,96.23690352,147.0816785,380.4892339
7500,11248.5,126.1923225,96.23699186,147.0817019,380.4889838
7501,11250,126.1924607,96.23708013,147.0817253,380.4887339
7502,11251.5,126.1925989,96.23716832,147.0817487,380.4884842
7503,11253,126.1927369,96.23725643,147.081772,380.4882347
7504,11254.5,126.1928747,96.23734447,147.0817953,380.4879855
7505,11256,126.1930125,96.23743242,147.0818186,380.4877364
7506,11257.5,126.1931502,96.2375203,147.0818419,380.4874876
7507,11259,126.1932877,96.23760811,147.0818652,380.487239
7508,11260.5,126.1934251,96.23769584,147.0818884,380.4869907
7509,11262,126.1935624,96.23778349,147.0819117,380.4867425
7510,11263.5,126.1936995,96.23787106,147.0819349,380.4864946
7511,11265,126.1938366,96.23795856,147.0819581,380.4862468
7512,11266.5,126.1939735,96.23804598,147.0819812,380.4859993
7513,11268,126.1941103,96.23813332,147.0820044,380.485752
7514,11269.5,126.194247,96.23822059,147.0820275,380.4855049
7515,11271,126.1943835,96.23830778,147.0820506,380.4852581
7516,11272.5,126.19452,96.2383949,147.0820737,380.4850114
7517,11274,126.1946563,96.23848193,147.0820967,380.484765
7518,11275.5,126.1947925,96.2385689,147.0821198,380.4845188
7519,11277,126.1949286,96.23865578,147.0821428,380.4842728
7520,11278.5,126.1950646,96.23874259,147.0821658,380.484027
7521,11280,126.1952004,96.23882933,147.0821888,380.4837815
7522,11281.5,126.1953362,96.23891599,147.0822118,380.4835361
7523,11283,126.1954718,96.23900257,147.0822347,380.483291
7524,11284.5,126.1956073,96.23908908,147.0822576,380.483046
7525,11286,126.1957426,96.23917551,147.0822805,380.4828013
7526,11287.5,126.1958779,96.23926187,147.0823034,380.4825568
7527,11289,126.196013,96.23934815,147.0823263,380.4823126
7528,11290.5,126.1961481,96.23943435,147.0823491,380.4820685
7529,11292,126.196283,96.23952048,147.0823719,380.4818246
7530,11293.5,126.1964177,96.23960653,147.0823947,380.481581
7531,11295,126.1965524,96.23969251,147.0824175,380.4813376
7532,11296.5,126.196687,96.23977842,147.0824403,380.4810943
7533,11298,126.1968214,96.23986424,147.082463,380.4808513
7534,11299.5,126.1969557,96.23995,147.0824857,380.4806085
7535,11301,126.1970899,96.24003568,147.0825084,380.480366
7536,11302.5,126.197224,96.24012128,147.0825311,380.4801236
7537,11304,126.197358,96.24020681,147.0825538,380.4798814
7538,11305.5,126.1974918,96.24029226,147.0825764,380.4796395
7539,11307,126.1976255,96.24037764,147.0825991,380.4793978
7540,11308.5,126.1977591,96.24046294,147.0826217,380.4791563
7541,11310,126.1978926,96.24054817,147.0826442,380.4789149
7542,11311.5,126.198026,96.24063333,147.0826668,380.4786738
7543,11313,126.1981593,96.24071841,147.0826894,380.478433
7544,11314.5,126.1982924,96.24080341,147.0827119,380.4781923
7545,11316,126.1984254,96.24088835,147.0827344,380.4779518
7546,11317.5,126.1985584,96.2409732,147.0827569,380.4777116
7547,11319,126.1986912,96.24105799,147.0827793,380.4774715
7548,11320.5,126.1988238,96.2411427,147.0828018,380.4772317
7549,11322,126.1989564,96.24122733,147.0828242,380.4769921
7550,11323.5,126.1990889,96.24131189,147.0828466,380.4767526
7551,11325,126.1992212,96.24139638,147.082869,380.4765134
7552,11326.5,126.1993534,96.24148079,147.0828914,380.4762744
7553,11328,126.1994855,96.24156513,147.0829137,380.4760356
7554,11329.5,126.1996175,96.24164939,147.0829361,380.4757971
7555,11331,126.1997494,96.24173359,147.0829584,380.4755587
7556,11332.5,126.1998811,96.2418177,147.0829807,380.4753205
7557,11334,126.2000128,96.24190175,147.0830029,380.4750826
7558,11335.5,126.2001443,96.24198572,147.0830252,380.4748448
7559,11337,126.2002757,96.24206961,147.0830474,380.4746073
7560,11338.5,126.200407,96.24215344,147.0830696,380.47437
7561,11340,126.2005382,96.24223719,147.0830918,380.4741328
7562,11341.5,126.2006692,96.24232087,147.083114,380.4738959
7563,11343,126.2008002,96.24240447,147.0831361,380.4736592
7564,11344.5,126.200931,96.242488,147.0831583,380.4734227
7565,11346,126.2010618,96.24257146,147.0831804,380.4731864
7566,11347.5,126.2011924,96.24265484,147.0832025,380.4729503
7567,11349,126.2013229,96.24273815,147.0832246,380.4727144
7568,11350.5,126.2014532,96.24282139,147.0832466,380.4724788
7569,11352,126.2015835,96.24290456,147.0832687,380.4722433
7570,11353.5,126.2017137,96.24298765,147.0832907,380.472008
7571,11355,126.2018437,96.24307067,147.0833127,380.471773
7572,11356.5,126.2019736,96.24315362,147.0833347,380.4715381
7573,11358,126.2021034,96.2432365,147.0833566,380.4713035
7574,11359.5,126.2022331,96.2433193,147.0833786,380.471069
7575,11361,126.2023627,96.24340203,147.0834005,380.4708348
7576,11362.5,126.2024922,96.24348469,147.0834224,380.4706007
7577,11364,126.2026215,96.24356727,147.0834443,380.4703669
7578,11365.5,126.2027508,96.24364978,147.0834661,380.4701333
7579,11367,126.2028799,96.24373223,147.083488,380.4698999
7580,11368.5,126.2030089,96.24381459,147.0835098,380.4696667
7581,11370,126.2031379,96.24389689,147.0835316,380.4694336
7582,11371.5,126.2032666,96.24397912,147.0835534,380.4692008
7583,11373,126.2033953,96.24406127,147.0835752,380.4689682
7584,11374.5,126.2035239,96.24414335,147.0835969,380.4687358
7585,11376,126.2036524,96.24422536,147.0836186,380.4685036
7586,11377.5,126.2037807,96.2443073,147.0836404,380.4682716
7587,11379,126.2039089,96.24438916,147.0836621,380.4680399
7588,11380.5,126.2040371,96.24447096,147.0836837,380.4678083
7589,11382,126.2041651,96.24455268,147.0837054,380.4675769
7590,11383.5,126.204293,96.24463433,147.083727,380.4673457
7591,11385,126.2044207,96.24471591,147.0837486,380.4671147
7592,11386.5,126.2045484,96.24479742,147.0837702,380.4668839
7593,11388,126.204676,96.24487886,147.0837918,380.4666533
7594,11389.5,126.2048034,96.24496022,147.0838134,380.466423
7595,11391,126.2049308,96.24504152,147.0838349,380.4661928
7596,11392.5,126.205058,96.24512274,147.0838564,380.4659628
7597,11394,126.2051851,96.24520389,147.0838779,380.465733
7598,11395.5,126.2053121,96.24528497,147.0838994,380.4655035
7599,11397,126.205439,96.24536598,147.0839209,380.4652741
7600,11398.5,126.2055658,96.24544692,147.0839423,380.4650449
7601,11400,126.2056925,96.24552779,147.0839638,380.464816
7602,11401.5,126.205819,96.24560859,147.0839852,380.4645872
7603,11403,126.2059455,96.24568932,147.0840066,380.4643586
7604,11404.5,126.2060718,96.24576997,147.0840279,380.4641303
7605,11406,126.2061981,96.24585056,147.0840493,380.4639021
7606,11407.5,126.2063242,96.24593108,147.0840706,380.4636741
7607,11409,126.2064502,96.24601152,147.084092,380.4634463
7608,11410.5,126.2065761,96.2460919,147.0841133,380.4632188
7609,11412,126.2067019,96.2461722,147.0841345,380.4629914
7610,11413.5,126.2068276,96.24625244,147.0841558,380.4627642
7611,11415,126.2069531,96.2463326,147.084177,380.4625372
7612,11416.5,126.2070786,96.24641269,147.0841983,380.4623105
7613,11418,126.2072039,96.24649272,147.0842195,380.4620839
7614,11419.5,126.2073292,96.24657267,147.0842407,380.4618575
7615,11421,126.2074543,96.24665255,147.0842618,380.4616313
7616,11422.5,126.2075793,96.24673237,147.084283,380.4614053
7617,11424,126.2077042,96.24681211,147.0843041,380.4611795
7618,11425.5,126.207829,96.24689179,147.0843252,380.460954
7619,11427,126.2079537,96.24697139,147.0843463,380.4607286
7620,11428.5,126.2080783,96.24705093,147.0843674,380.4605034
7621,11430,126.2082028,96.24713039,147.0843884,380.4602784
7622,11431.5,126.2083272,96.24720979,147.0844095,380.4600536
7623,11433,126.2084514,96.24728911,147.0844305,380.459829
7624,11434.5,126.2085756,96.24736837,147.0844515,380.4596045
7625,11436,126.2086996,96.24744756,147.0844725,380.4593803
7626,11437.5,126.2088236,96.24752668,147.0844935,380.4591563
7627,11439,126.2089474,96.24760573,147.0845144,380.4589325
7628,11440.5,126.2090711,96.24768471,147.0845353,380.4587089
7629,11442,126.2091947,96.24776362,147.0845562,380.4584854
7630,11443.5,126.2093182,96.24784246,147.0845771,380.4582622
7631,11445,126.2094416,96.24792123,147.084598,380.4580392
7632,11446.5,126.2095649,96.24799994,147.0846189,380.4578163
7633,11448,126.2096881,96.24807857,147.0846397,380.4575937
7634,11449.5,126.2098111,96.24815714,147.0846605,380.4573712
7635,11451,126.2099341,96.24823563,147.0846813,380.457149
7636,11452.5,126.2100569,96.24831406,147.0847021,380.4569269
7637,11454,126.2101797,96.24839242,147.0847229,380.456705
7638,11455.5,126.2103023,96.24847072,147.0847436,380.4564833
7639,11457,126.2104249,96.24854894,147.0847643,380.4562619
7640,11458.5,126.2105473,96.24862709,147.0847851,380.4560406
7641,11460,126.2106696,96.24870518,147.0848057,380.4558195
7642,11461.5,126.2107918,96.2487832,147.0848264,380.4555986
7643,11463,126.2109139,96.24886115,147.0848471,380.4553778
7644,11464.5,126.2110359,96.24893903,147.0848677,380.4551573
7645,11466,126.2111578,96.24901684,147.0848883,380.454937
7646,11467.5,126.2112796,96.24909459,147.0849089,380.4547169
7647,11469,126.2114013,96.24917227,147.0849295,380.4544969
7648,11470.5,126.2115229,96.24924987,147.0849501,380.4542772
7649,11472,126.2116443,96.24932742,147.0849706,380.4540576
7650,11473.5,126.2117657,96.24940489,147.0849912,380.4538383
7651,11475,126.2118869,96.2494823,147.0850117,380.4536191
7652,11476.5,126.2120081,96.24955963,147.0850322,380.4534001
7653,11478,126.2121291,96.2496369,147.0850526,380.4531813
7654,11479.5,126.2122501,96.24971411,147.0850731,380.4529627
7655,11481,126.2123709,96.24979124,147.0850935,380.4527443
7656,11482.5,126.2124916,96.24986831,147.085114,380.4525261
7657,11484,126.2126122,96.24994531,147.0851344,380.4523081
7658,11485.5,126.2127327,96.25002224,147.0851548,380.4520902
7659,11487,126.2128532,96.25009911,147.0851751,380.4518726
7660,11488.5,126.2129735,96.25017591,147.0851955,380.4516552
7661,11490,126.2130937,96.25025264,147.0852158,380.4514379
7662,11491.5,126.2132138,96.2503293,147.0852361,380.4512208
7663,11493,126.2133337,96.2504059,147.0852564,380.4510039
7664,11494.5,126.2134536,96.25048243,147.0852767,380.4507872
7665,11496,126.2135734,96.25055889,147.085297,380.4505707
7666,11497.5,126.2136931,96.25063529,147.0853172,380.4503544
7667,11499,126.2138126,96.25071162,147.0853374,380.4501383
7668,11500.5,126.2139321,96.25078788,147.0853576,380.4499224
7669,11502,126.2140515,96.25086408,147.0853778,380.4497066
7670,11503.5,126.2141707,96.25094021,147.085398,380.4494911
7671,11505,126.2142899,96.25101627,147.0854182,380.4492757
7672,11506.5,126.2144089,96.25109227,147.0854383,380.4490605
7673,11508,126.2145279,96.2511682,147.0854584,380.4488455
7674,11509.5,126.2146467,96.25124406,147.0854785,380.4486307
7675,11511,126.2147654,96.25131986,147.0854986,380.4484161
7676,11512.5,126.2148841,96.25139559,147.0855187,380.4482016
