"","Control","Infection","IC","IN"
"278",0.499991308906533,0.701495996455105,0.292526634039051,0.408969362416054
"279",0.500405979527961,0.701330953421705,0.292740657609515,0.40859029581219
"280",0.500823552293748,0.701164755305968,0.292956123226465,0.408208632079503
"281",0.501244044324665,0.700997395293671,0.293173038528909,0.407824356764762
"282",0.501667472828177,0.700828866536047,0.29339141118211,0.407437455353937
"283",0.502093855098477,0.700659162149857,0.293611248877373,0.407047913272484
"284",0.502523208516435,0.700488275217353,0.293832559331751,0.406655715885602
"285",0.502955550549527,0.700316198786251,0.294055350287754,0.406260848498498
"286",0.503390898751878,0.700142925869886,0.294279629513133,0.405863296356753
"287",0.503829270764112,0.699968449447131,0.294505404800527,0.405463044646604
"288",0.504270684313242,0.699792762462398,0.294732683967132,0.405060078495266
"289",0.504715157212658,0.699615857825815,0.29496147485446,0.404654382971355
"290",0.505162707361929,0.699437728413159,0.295191785327941,0.404245943085218
"291",0.505613352746715,0.699258367065991,0.295423623276626,0.403834743789365
"292",0.50606711143854,0.699077766591628,0.295656996612775,0.403420769978853
"293",0.506524001594698,0.698895919763317,0.295891913271551,0.403004006491766
"294",0.506984041457972,0.69871281932021,0.296128381210576,0.402584438109635
"295",0.507447249356506,0.698528457967566,0.296366408409604,0.402162049557962
"296",0.507913643703479,0.698342828376722,0.296606002870042,0.40173682550668
"297",0.508383242996925,0.69815592318531,0.296847172614591,0.40130875057072
"298",0.508856065819387,0.697967734997267,0.297089925686752,0.400877809310515
"299",0.509332130837655,0.697778256383014,0.297334270150415,0.400443986232599
"300",0.509811456802463,0.697587479879614,0.297580214089403,0.400007265790211
"301",0.510294062548084,0.697395397990819,0.297827765606947,0.399567632383871
"302",0.510779966991989,0.697202003187268,0.298076932825217,0.399125070362051
"303",0.51126918913448,0.697007287906672,0.298327723884829,0.398679564021843
"304",0.51176174805824,0.696811244553934,0.298580146944297,0.398231097609637
"305",0.512257662927891,0.696613865501329,0.298834210179488,0.397779655321841
"306",0.512756952989561,0.696415143088736,0.299089921783098,0.397325221305638
"307",0.513259637570321,0.696215069623742,0.29934728996402,0.396867779659722
"308",0.513765736077773,0.696013637381985,0.299606322946837,0.396407314435149
"309",0.514275267999374,0.695810838607215,0.299867028971119,0.395943809636096
"310",0.51478825290197,0.695606665511647,0.300129416290878,0.395477249220769
