"","SC","IC","SN","IN"
"110",25.6069040563973,17.0874281862486,90.5543734198108,92.0571056848449
"111",25.374965790891,16.8548497351937,89.387001066128,91.9071660520396
"112",25.4510403430872,16.7056362593073,87.9271248985732,92.0462219197343
"113",25.5568291294424,16.6621205921174,87.1577804149962,92.373319752081
"114",25.6157523347796,16.7994708911389,86.0629414962671,92.5734625019285
"115",25.5488658349944,16.6005232970944,85.293681009803,92.7110772150979
"116",25.8142138436102,16.5672032106274,84.1346317673422,92.551200680892
"117",25.528047557955,16.3326375856764,83.2086649285513,92.6061476677363
"118",25.5981454505019,15.9952139306378,81.6768076573204,91.8149538886546
"119",25.2293640046833,16.0167336737475,80.5564805937832,91.7730374567629
"120",25.0504863962133,15.8258323540018,79.258239860967,91.0502641734806
"121",25.1125366092216,15.8560443179925,77.9035430529448,90.3921484701548
"122",24.9368900396277,15.8217852623808,75.887569017021,88.8677481804657
"123",25.0185708802259,16.0857675972245,73.9709709646598,87.8333931343595
"124",24.610852086103,15.8014831166846,72.4679650576443,86.6424884688846
"125",24.7952341461749,15.3215336679914,70.9738456593467,85.9567920586274
"126",25.0217763743762,15.1415242817808,68.7458582774485,84.4592424567237
"127",24.6775651599225,15.0150732346674,67.32500623577,83.6649426358653
"128",24.6263778263976,14.8718430993511,65.7770614894115,82.8655348663536
"129",23.9706280706412,15.0033800905467,64.1458966778551,81.540027971642
"130",23.558986790307,15.0299230157239,62.9689445663335,80.7782967901851
"131",23.1732059661039,14.9954740646717,61.4092835083597,79.4519103647361
"132",22.9167553717291,15.0254296229271,59.0936348244689,77.6752752414717
"133",22.9031866690197,14.8429182515509,57.5519826510843,76.7995284865576
"134",22.5130713994866,14.9362280744139,56.5166248893977,76.0800057355891
"135",22.0216514211158,15.2483647078179,55.2610371077328,75.2048643118357
"136",21.6069106042161,15.1426182970082,54.654558895675,74.7598518895366
"137",21.0634347348262,15.055466472583,53.7897140105182,73.8424366780069
"138",20.8771393992316,15.2174275424627,52.2115926211833,72.9010807585016
"139",20.5483317910223,15.3920975395385,50.9936369569872,71.7824406653799
"140",20.4021092195405,15.2428025737733,48.9097127368379,70.0530073471785
"141",20.2459623110138,15.0867223716483,47.8198048654921,69.1592650293071
"142",19.6721204559225,14.8810638264225,46.0269694765137,67.5184516493922
"143",19.3042911438275,14.9067810479701,44.7020789067562,66.4424259008953
"144",19.2229739445469,14.9834117030343,43.5910969966774,65.5362001900746
"145",18.895683863964,15.0510880844294,41.44606328249,63.5599605558294
"146",18.5305753343554,14.7576345590267,40.3294313163852,62.6066919649
"147",18.407560480093,14.7257762052968,39.0199689876604,61.52660178551
"148",17.8631837401213,14.779579141368,38.7027209128842,61.1460612638362
"149",17.5452402247862,14.5489213040387,37.5709752577463,60.0725243503066
"150",17.2367472147576,14.424624708456,35.7062425575103,58.192014968212
"151",16.7559909382654,14.223412197692,34.3318255038127,56.8032391664241
"152",16.3198181560477,14.352316534239,32.9668872744403,55.6764417111597
"153",15.5513616280006,14.5440431764758,31.6182149267082,54.0263861834234
"154",15.1349618667201,14.3973201771312,30.5370961688279,52.9064841073952
"155",14.501953891344,14.3569080264801,30.1376706452107,52.3040412135881
"156",14.1619207736804,14.2834615106869,28.9022455525483,50.7709005576457
"157",14.0802175143897,14.1114467469827,27.8734133488737,49.893683938648
"158",13.4220194479298,14.3456993872411,27.3895559981862,49.4775482191446
"159",13.2669407615967,14.1591923241662,27.6248607108331,49.6364347688838
"160",12.8610130458552,14.2413397394963,26.5586657660495,48.626071694975
"161",12.4609126244567,14.1437925849776,25.6425998933987,47.353366439265
"162",12.2872028360955,14.0599150822902,24.2987529297162,45.7564688808527
"163",11.5303727151161,14.190546718207,23.8148667598179,44.7808073517071
"164",11.2264973355113,13.7972475662373,22.7846749843269,43.2516841500788
"165",10.7288481123642,13.9170123346655,22.2635726393287,42.3967539733262
"166",10.1422010640808,14.0593978059754,20.8076204960363,40.5116905436822
"167",10.0861741552934,13.8647835259777,20.0569995842656,39.6310904888237
"168",9.77537619726115,13.828297732614,19.7397614427881,39.0288678448725
"169",9.30441407140295,13.8879025912424,19.1355056310926,38.3298232912096
"170",8.83139487020795,13.724136373263,19.3533725821375,37.9726895480838
"171",8.48872692743057,13.6141785865273,19.1471151926869,37.3285224172962
"172",8.17843308200096,13.6931561465035,19.2886081416053,37.1976362342306
"173",7.78936726725878,13.4904792466031,18.9147475998935,36.2687165196095
"174",7.58882751354272,13.5450464313816,18.7589278408275,35.8110304094967
"175",7.30155649657847,13.3375902295472,18.2752357693203,35.0110458760279
"176",6.92944966987081,12.9173401583947,17.1752699830279,33.1712727119918
"177",6.39046006152763,12.7899700286331,16.6746980648993,32.0888665043712
"178",6.12049875831252,12.8176645787181,16.5115539590135,31.4374479134858
"179",5.66516022756995,12.5765333824227,16.1473642969177,30.7491249772849
"180",5.41598830251038,12.5098102917412,15.1436588722938,29.7358386633049
"181",5.13652006555395,12.5782038511551,14.9426479337742,29.4388872209545
"182",4.83254957072717,12.4253894518564,14.469539583469,28.4256446316926
"183",4.76191753245041,12.131201943998,14.0349455634747,27.3582739133
"184",4.5706463526298,11.8371568726736,14.7860533523105,27.7280061171431
"185",4.38919702281072,11.6346921147945,14.0832445756572,26.639273809376
"186",4.1357153449121,11.5267409780804,14.3908325195612,26.5647503206027
"187",3.94640867297615,11.2437232770694,14.0851809797504,25.8753246210057
"188",3.8409147689875,11.0480081846677,12.8265664961754,24.1477857277962
"189",3.58688689196601,10.8550179245091,12.3284142524413,23.4455720443083
"190",3.29338179328842,10.5939757991192,12.7141494390933,23.3296880269399
"191",3.16385840391127,10.4363196423245,12.8077430809758,23.0139702850861
"192",3.09530436159501,10.1442674262936,12.7263188675749,22.4010822249392
"193",2.94316534061922,9.9864352443146,12.6858347790125,21.9570264403222
"194",2.76017859179182,9.6787333255896,12.5498762519554,21.4033392089396
"195",2.69070603929507,9.54908108117998,12.2088682786925,20.9505695301193
"196",2.51259453814803,9.55394571828199,11.9147264790555,20.3201745797002
"197",2.40756383848147,9.33901883108032,11.4243404866782,19.6517431822475
"198",2.38469446193169,8.98755593118405,12.3989898578453,20.2856644411314
"199",2.31158697509619,8.81639886171723,11.4074714130873,18.9946164621836
"200",2.32030997580892,8.46842620704948,11.4656227502262,18.5247200390519
"201",2.23055005219644,8.41340921062648,10.8348297334815,17.7920536115754
"202",2.2505667075318,8.29439996064035,10.5773915556347,17.4459598518257
"203",2.16547752915908,8.09928292124579,10.2432830911212,16.709943812659
"204",2.08835153200129,7.95921421429848,10.5320050946214,16.9862540980296
"205",2.03762587142959,7.86992741870963,10.417016963807,16.6533613557277
"206",2.0195759130785,7.75208671809394,10.2072265943044,16.3387004168976
"207",1.96049365047055,7.60316255304862,10.3592051487135,16.1255522182477
"208",1.87150347382132,7.53777691418901,10.1249766180052,15.5164428913331
"209",1.87624706003848,7.32105721790772,10.3893107460398,15.7056124562611
"210",1.79164728671689,7.01636614918249,10.9879456448851,16.1129096871378
"211",1.67799182526512,6.84083845059001,10.6619828731751,15.3972941345766
"212",1.62490092938094,6.71284010104682,10.3380194652867,14.7825996538245
"213",1.62368828177198,6.66553778320954,10.5169944241295,14.5049068674129
"214",1.55101791274523,6.54256459770567,10.4860850558242,14.5591756620901
"215",1.57043389745084,6.43211638670517,10.7463124988636,14.39456968317
"216",1.54069379622863,6.23884054237094,10.9642025416232,14.5735993488156
"217",1.53465029083225,6.14212150365463,10.7226702162128,14.1670374283034
"218",1.47062139000059,6.09900637709773,10.6084776466653,14.1083684601041
"219",1.38283123417944,6.01623225158824,10.747134924756,14.1652405699317
"220",1.43745004304937,5.73498038357587,11.0299683598912,14.3960256861245
"221",1.47473675103338,5.51884741297282,10.92906420717,14.2529954321146
"222",1.42201308437061,5.39639797560476,11.0017950785086,13.9090661516912
"223",1.47216599854525,5.25951758743378,11.4907252894135,14.1434890613414
"224",1.49409612552982,5.06821148698115,11.0913743899747,13.6636175460397
"225",1.44599761096244,4.88215675142191,10.5681960464768,12.8905415171769
"226",1.44875425414005,4.7976740997776,10.5402499347439,12.853781426868
"227",1.52351931760353,4.7827974570487,10.8201971639461,13.2299934721347
"228",1.84773954174862,4.67639678264012,10.6658333007787,13.0868273659069
"229",1.96730857526292,4.58671775870064,10.0075728901425,12.2528083773196
"230",2.15488638993692,4.45103551678901,9.63631598997178,11.623187379049
"231",2.26833717408888,4.36626183642741,9.18106857626171,11.1173719734459
"232",2.22510923577048,4.27910119893268,9.25221786133116,11.0731041882408
"233",2.29404146924729,4.17702953755127,9.18318071698516,10.838092194858
"234",2.48949307240968,4.08341063625034,8.64782917817816,10.4125215995265
"235",2.83377893109237,3.84781191921546,8.74243684679518,10.36159868325
"236",2.8584625379403,3.72828392294646,8.88705220923659,10.4633028757992
"237",2.81946696015292,3.59764232561136,9.33603856898718,10.8821557207804
"238",2.80106401139988,3.63833406210518,9.21796116724344,10.7475108699173
"239",2.82619421437624,3.59712286825081,9.65424489250426,11.2223442337602
"240",2.88296984922062,3.54507768004818,9.87282260868827,11.2523667544103
"241",2.88533386545674,3.37960310860864,9.48970202084578,10.772444270246
"242",2.89776995413209,3.27480433527614,9.00623240996046,10.1834238452556
"243",2.85869222060039,3.25601230980722,9.34103578276786,10.3548944168368
"244",2.85331634092929,3.30386978489703,9.24006974480652,10.4721419764897
"245",2.82842712474619,3.19802653794082,9.42165997941322,10.5599347641083
"246",2.75745087962331,3.16321981467612,9.68866879557264,10.9705574750389
"247",2.89367125522809,3.0750051326228,10.0118313847551,10.9207013131812
"248",2.82299361127384,2.98513150481015,10.3871472639425,11.0528391160485
"249",2.896950678269,2.89890261368615,10.1951612606821,10.8276255359832
"250",2.77222880102861,2.78886675511359,10.4613719478041,11.3017876479964
"251",2.65269064852419,2.80540603661984,10.1037996653124,11.1840931413298
"252",2.60922992625809,2.71174028135722,10.0814861819259,11.0499325835505
"253",2.68424132952898,2.72235415058587,10.1583423446899,11.3609289704103
"254",2.68260389106622,2.60178648802951,10.373679787001,11.4149423603849
"255",2.63810461498326,2.58705011216023,10.283968105746,11.2423936126349
"256",2.67453384968882,2.48654967634457,10.3192425922045,11.2864269963277
"257",2.77745250620824,2.55593980422628,10.5316214565968,11.5720448591518
"258",2.88953178549639,2.57760361654782,10.7752944134706,11.8102677464325
"259",2.88463361817599,2.49595632569923,10.558657704711,11.8377072582199
"260",2.99998316493593,2.43426715166117,10.1212048629987,11.4557514997595
"261",2.95761301516523,2.37518739292611,10.0862142140506,11.3991803710316
"262",3.00966456736973,2.27082951070015,10.3107034706952,11.6854869843155
"263",3.1366842172568,2.25854158717746,10.1394120523666,11.643509485173
"264",3.2833217966264,2.20339499294827,10.2980825909732,11.6428327977153
"265",3.3122972588995,2.1806078292647,10.5250590823457,11.9362786275601
"266",3.31966896244219,2.18109415596203,10.5780934296337,11.8452777958394
"267",3.36162238368694,2.20877497013319,11.1253464365535,12.298821492363
"268",3.48538072351914,2.20694496093719,11.4185565788078,12.5045890566123
"269",3.42378784861493,2.20034432567159,10.6847195715766,11.9337226955271
"270",3.36126178809101,2.2233608194203,10.9836011831045,12.2891551106385
"271",3.44496411850367,2.26691175145591,11.3716642350514,12.5708657882688
"272",3.42739999227851,2.28132515096916,11.2740696496273,12.4465564585859
"273",3.68726993803811,2.23061797842135,11.2911156636221,12.4404480415597
"274",3.6850229225059,2.29280825560484,11.3175067747256,12.3356877359632
"275",3.60252436746538,2.46314244555014,11.0814979113654,12.1006886856355
"276",3.50611298774416,2.56424521747697,10.9173710159081,11.7081513519773
"277",3.54553353965353,2.59564514858517,11.2009920195589,11.68386178721
"278",3.56815318781539,2.55240033590882,11.1607356478872,11.9333164042541
"279",3.53251848808847,2.46336798269804,11.2660166568815,11.9369175250565
"280",3.55020272575235,2.43084139733342,11.4363234891942,12.1715183352718
"281",3.478926456959,2.49190608964222,10.7274970015932,11.4686044874208
"282",3.47997155451047,2.54383787044519,10.5039867371269,11.3193987419292
"283",3.6008416524558,2.58939172296304,10.2502229588956,11.2032237423976
"284",3.53309032897933,2.55625594267171,9.6354302006457,10.990808832287
"285",3.61158349668609,2.63917648618893,9.7819665040762,11.0940652075009
"286",3.63166489354262,2.7495454169735,9.90692034423769,11.5157994235588
"287",3.52589268014771,2.89092973755412,9.64217901522349,11.2129794921292
"288",3.53297596820573,2.8617117149346,9.03269034947479,10.6964546188979
"289",3.44216281551074,2.90461145022319,9.21864601465065,10.5991423323691
"290",3.27332345860388,2.94089933334837,8.91383557434535,10.4315759968366
"291",3.30746019315319,3.00603769541611,8.88169153058382,10.2132613337125
"292",3.31356257971643,3.03887273092301,8.21317001018252,9.63941299189338
"293",3.37902023932645,2.86284099905296,8.6687876192625,9.73285075599045
"294",3.43664153651571,2.81231059968328,8.62575424897071,9.47556133568152
"295",3.43274487454826,2.88177835106145,8.5626095805124,9.59816901730994
"296",3.54104361721088,2.8617117149346,9.28887680633307,10.2172907516147
"297",3.61113597505038,2.78524249529117,9.53197701731314,10.3427083571769
"298",3.68705077729388,2.81231059968328,10.2831577510672,11.2634700503778
"299",3.8027634821285,2.75856792008045,10.2091808553563,11.2018892706687
"300",3.84240034406104,2.8138187144121,9.50595772782692,10.5893790892077
